symbol,month,feature,gain_share
TRXUSDT,2021-09,btc_ret_14d,0.080259
TRXUSDT,2021-09,ret_skew_50,0.073427
TRXUSDT,2021-09,vwap_dev_20,0.083019
TRXUSDT,2021-09,ret_autocorr_lag1_50,0.053361
TRXUSDT,2021-09,sym_vs_btc_ret_7d,0.040281
TRXUSDT,2021-09,regime_momentum_signed_5d,0.029407
TRXUSDT,2021-10,max_dd_window_50,0.076422
TRXUSDT,2021-10,ema_spread_atr_20,0.103528
TRXUSDT,2021-10,ret_kurt_50,0.06594
TRXUSDT,2021-10,ret_skew_200,0.111969
TRXUSDT,2021-10,range_realized_vol_50,0.101499
TRXUSDT,2021-10,hurst_diff_100_50,0.041684
TRXUSDT,2021-10,ret_kurt_200,0.092144
TRXUSDT,2021-10,hurst_100,0.062081
TRXUSDT,2021-10,btc_ret_14d,0.076766
TRXUSDT,2021-10,ret_skew_50,0.070849
TRXUSDT,2021-10,vwap_dev_20,0.079919
TRXUSDT,2021-10,ret_autocorr_lag1_50,0.051068
TRXUSDT,2021-10,sym_vs_btc_ret_7d,0.033753
TRXUSDT,2021-10,regime_momentum_signed_5d,0.032377
TRXUSDT,2021-11,max_dd_window_50,0.069438
TRXUSDT,2021-11,ema_spread_atr_20,0.110723
TRXUSDT,2021-11,ret_kurt_50,0.056892
TRXUSDT,2021-11,ret_skew_200,0.106313
TRXUSDT,2021-11,range_realized_vol_50,0.10822
TRXUSDT,2021-11,hurst_diff_100_50,0.038181
TRXUSDT,2021-11,ret_kurt_200,0.087784
TRXUSDT,2021-11,hurst_100,0.062857
TRXUSDT,2021-11,btc_ret_14d,0.077271
TRXUSDT,2021-11,ret_skew_50,0.070518
TRXUSDT,2021-11,vwap_dev_20,0.084019
TRXUSDT,2021-11,ret_autocorr_lag1_50,0.055484
TRXUSDT,2021-11,sym_vs_btc_ret_7d,0.038039
TRXUSDT,2021-11,regime_momentum_signed_5d,0.03426
TRXUSDT,2021-12,max_dd_window_50,0.057687
TRXUSDT,2021-12,ema_spread_atr_20,0.104146
TRXUSDT,2021-12,ret_kurt_50,0.060277
TRXUSDT,2021-12,ret_skew_200,0.107297
TRXUSDT,2021-12,range_realized_vol_50,0.11459
TRXUSDT,2021-12,hurst_diff_100_50,0.033923
TRXUSDT,2021-12,ret_kurt_200,0.091215
TRXUSDT,2021-12,hurst_100,0.064901
TRXUSDT,2021-12,btc_ret_14d,0.078214
TRXUSDT,2021-12,ret_skew_50,0.070244
TRXUSDT,2021-12,vwap_dev_20,0.080332
TRXUSDT,2021-12,ret_autocorr_lag1_50,0.061006
TRXUSDT,2021-12,sym_vs_btc_ret_7d,0.039261
TRXUSDT,2021-12,regime_momentum_signed_5d,0.036907
TRXUSDT,2022-01,max_dd_window_50,0.059723
TRXUSDT,2022-01,ema_spread_atr_20,0.109499
TRXUSDT,2022-01,ret_kurt_50,0.064176
TRXUSDT,2022-01,ret_skew_200,0.108635
TRXUSDT,2022-01,range_realized_vol_50,0.106455
TRXUSDT,2022-01,hurst_diff_100_50,0.038844
TRXUSDT,2022-01,ret_kurt_200,0.086963
TRXUSDT,2022-01,hurst_100,0.070569
TRXUSDT,2022-01,btc_ret_14d,0.061792
TRXUSDT,2022-01,ret_skew_50,0.065337
TRXUSDT,2022-01,vwap_dev_20,0.085068
TRXUSDT,2022-01,ret_autocorr_lag1_50,0.058825
TRXUSDT,2022-01,sym_vs_btc_ret_7d,0.044948
TRXUSDT,2022-01,regime_momentum_signed_5d,0.039167
TRXUSDT,2022-02,max_dd_window_50,0.053567
TRXUSDT,2022-02,ema_spread_atr_20,0.092062
TRXUSDT,2022-02,ret_kurt_50,0.063579
TRXUSDT,2022-02,ret_skew_200,0.123956
TRXUSDT,2022-02,range_realized_vol_50,0.109119
TRXUSDT,2022-02,hurst_diff_100_50,0.03791
TRXUSDT,2022-02,ret_kurt_200,0.09091
TRXUSDT,2022-02,hurst_100,0.072781
TRXUSDT,2022-02,btc_ret_14d,0.058925
TRXUSDT,2022-02,ret_skew_50,0.064181
TRXUSDT,2022-02,vwap_dev_20,0.084328
TRXUSDT,2022-02,ret_autocorr_lag1_50,0.060373
TRXUSDT,2022-02,sym_vs_btc_ret_7d,0.047963
TRXUSDT,2022-02,regime_momentum_signed_5d,0.040346
TRXUSDT,2022-03,max_dd_window_50,0.058595
TRXUSDT,2022-03,ema_spread_atr_20,0.084114
TRXUSDT,2022-03,ret_kurt_50,0.059231
TRXUSDT,2022-03,ret_skew_200,0.129799
TRXUSDT,2022-03,range_realized_vol_50,0.113077
TRXUSDT,2022-03,hurst_diff_100_50,0.045574
TRXUSDT,2022-03,ret_kurt_200,0.093335
TRXUSDT,2022-03,hurst_100,0.065592
TRXUSDT,2022-03,btc_ret_14d,0.06754
TRXUSDT,2022-03,ret_skew_50,0.058865
TRXUSDT,2022-03,vwap_dev_20,0.078266
TRXUSDT,2022-03,ret_autocorr_lag1_50,0.049114
TRXUSDT,2022-03,sym_vs_btc_ret_7d,0.049037
TRXUSDT,2022-03,regime_momentum_signed_5d,0.047862
TRXUSDT,2022-04,max_dd_window_50,0.064788
TRXUSDT,2022-04,ema_spread_atr_20,0.090786
TRXUSDT,2022-04,ret_kurt_50,0.070306
TRXUSDT,2022-04,ret_skew_200,0.112771
TRXUSDT,2022-04,range_realized_vol_50,0.115832
TRXUSDT,2022-04,hurst_diff_100_50,0.050815
TRXUSDT,2022-04,ret_kurt_200,0.100498
TRXUSDT,2022-04,hurst_100,0.062929
TRXUSDT,2022-04,btc_ret_14d,0.04132
TRXUSDT,2022-04,ret_skew_50,0.064086
TRXUSDT,2022-04,vwap_dev_20,0.088689
TRXUSDT,2022-04,ret_autocorr_lag1_50,0.050336
TRXUSDT,2022-04,sym_vs_btc_ret_7d,0.042561
TRXUSDT,2022-04,regime_momentum_signed_5d,0.044281
TRXUSDT,2022-05,max_dd_window_50,0.068929
TRXUSDT,2022-05,ema_spread_atr_20,0.089737
TRXUSDT,2022-05,ret_kurt_50,0.077739
TRXUSDT,2022-05,ret_skew_200,0.134523
TRXUSDT,2022-05,range_realized_vol_50,0.122309
TRXUSDT,2022-05,hurst_diff_100_50,0.059027
TRXUSDT,2022-05,ret_kurt_200,0.079345
TRXUSDT,2022-05,hurst_100,0.053613
TRXUSDT,2022-05,btc_ret_14d,0.041861
TRXUSDT,2022-05,ret_skew_50,0.058493
TRXUSDT,2022-05,vwap_dev_20,0.090488
TRXUSDT,2022-05,ret_autocorr_lag1_50,0.043599
TRXUSDT,2022-05,sym_vs_btc_ret_7d,0.036794
TRXUSDT,2022-05,regime_momentum_signed_5d,0.043544
TRXUSDT,2022-06,max_dd_window_50,0.055155
TRXUSDT,2022-06,ema_spread_atr_20,0.094304
TRXUSDT,2022-06,ret_kurt_50,0.079374
TRXUSDT,2022-06,ret_skew_200,0.130388
TRXUSDT,2022-06,range_realized_vol_50,0.136026
TRXUSDT,2022-06,hurst_diff_100_50,0.050893
TRXUSDT,2022-06,ret_kurt_200,0.084174
TRXUSDT,2022-06,hurst_100,0.048846
TRXUSDT,2022-06,btc_ret_14d,0.049757
TRXUSDT,2022-06,ret_skew_50,0.054686
TRXUSDT,2022-06,vwap_dev_20,0.089972
TRXUSDT,2022-06,ret_autocorr_lag1_50,0.047189
TRXUSDT,2022-06,sym_vs_btc_ret_7d,0.042364
TRXUSDT,2022-06,regime_momentum_signed_5d,0.036872
TRXUSDT,2022-07,max_dd_window_50,0.056696
TRXUSDT,2022-07,ema_spread_atr_20,0.08232
TRXUSDT,2022-07,ret_kurt_50,0.070643
TRXUSDT,2022-07,ret_skew_200,0.135024
TRXUSDT,2022-07,range_realized_vol_50,0.1282
TRXUSDT,2022-07,hurst_diff_100_50,0.056764
TRXUSDT,2022-07,ret_kurt_200,0.091119
TRXUSDT,2022-07,hurst_100,0.0517
TRXUSDT,2022-07,btc_ret_14d,0.058629
TRXUSDT,2022-07,ret_skew_50,0.064856
TRXUSDT,2022-07,vwap_dev_20,0.078475
TRXUSDT,2022-07,ret_autocorr_lag1_50,0.044899
TRXUSDT,2022-07,sym_vs_btc_ret_7d,0.03475
TRXUSDT,2022-07,regime_momentum_signed_5d,0.045925
TRXUSDT,2022-08,max_dd_window_50,0.058529
TRXUSDT,2022-08,ema_spread_atr_20,0.0728
TRXUSDT,2022-08,ret_kurt_50,0.066337
TRXUSDT,2022-08,ret_skew_200,0.133439
TRXUSDT,2022-08,range_realized_vol_50,0.132548
TRXUSDT,2022-08,hurst_diff_100_50,0.049727
TRXUSDT,2022-08,ret_kurt_200,0.098869
TRXUSDT,2022-08,hurst_100,0.043681
TRXUSDT,2022-08,btc_ret_14d,0.062065
TRXUSDT,2022-08,ret_skew_50,0.055827
TRXUSDT,2022-08,vwap_dev_20,0.089264
TRXUSDT,2022-08,ret_autocorr_lag1_50,0.051773
TRXUSDT,2022-08,sym_vs_btc_ret_7d,0.044976
TRXUSDT,2022-08,regime_momentum_signed_5d,0.040164
TRXUSDT,2022-09,max_dd_window_50,0.066208
TRXUSDT,2022-09,ema_spread_atr_20,0.065769
TRXUSDT,2022-09,ret_kurt_50,0.063943
TRXUSDT,2022-09,ret_skew_200,0.131444
TRXUSDT,2022-09,range_realized_vol_50,0.134636
TRXUSDT,2022-09,hurst_diff_100_50,0.04602
TRXUSDT,2022-09,ret_kurt_200,0.095413
TRXUSDT,2022-09,hurst_100,0.045887
TRXUSDT,2022-09,btc_ret_14d,0.055564
TRXUSDT,2022-09,ret_skew_50,0.062618
TRXUSDT,2022-09,vwap_dev_20,0.093188
TRXUSDT,2022-09,ret_autocorr_lag1_50,0.045663
TRXUSDT,2022-09,sym_vs_btc_ret_7d,0.046989
TRXUSDT,2022-09,regime_momentum_signed_5d,0.046658
TRXUSDT,2022-10,max_dd_window_50,0.071899
TRXUSDT,2022-10,ema_spread_atr_20,0.076366
TRXUSDT,2022-10,ret_kurt_50,0.075399
TRXUSDT,2022-10,ret_skew_200,0.121764
TRXUSDT,2022-10,range_realized_vol_50,0.125075
TRXUSDT,2022-10,hurst_diff_100_50,0.040175
TRXUSDT,2022-10,ret_kurt_200,0.09587
TRXUSDT,2022-10,hurst_100,0.04926
TRXUSDT,2022-10,btc_ret_14d,0.041071
TRXUSDT,2022-10,ret_skew_50,0.06446
TRXUSDT,2022-10,vwap_dev_20,0.08341
TRXUSDT,2022-10,ret_autocorr_lag1_50,0.05829
TRXUSDT,2022-10,sym_vs_btc_ret_7d,0.045859
TRXUSDT,2022-10,regime_momentum_signed_5d,0.051102
TRXUSDT,2022-11,max_dd_window_50,0.063519
TRXUSDT,2022-11,ema_spread_atr_20,0.08512
TRXUSDT,2022-11,ret_kurt_50,0.05532
TRXUSDT,2022-11,ret_skew_200,0.121911
TRXUSDT,2022-11,range_realized_vol_50,0.130733
TRXUSDT,2022-11,hurst_diff_100_50,0.049857
TRXUSDT,2022-11,ret_kurt_200,0.099255
TRXUSDT,2022-11,hurst_100,0.048371
TRXUSDT,2022-11,btc_ret_14d,0.047274
TRXUSDT,2022-11,ret_skew_50,0.060511
TRXUSDT,2022-11,vwap_dev_20,0.082347
TRXUSDT,2022-11,ret_autocorr_lag1_50,0.063099
TRXUSDT,2022-11,sym_vs_btc_ret_7d,0.04729
TRXUSDT,2022-11,regime_momentum_signed_5d,0.045394
TRXUSDT,2022-12,max_dd_window_50,0.076702
TRXUSDT,2022-12,ema_spread_atr_20,0.091008
TRXUSDT,2022-12,ret_kurt_50,0.048596
TRXUSDT,2022-12,ret_skew_200,0.107644
TRXUSDT,2022-12,range_realized_vol_50,0.12851
TRXUSDT,2022-12,hurst_diff_100_50,0.051377
TRXUSDT,2022-12,ret_kurt_200,0.082157
TRXUSDT,2022-12,hurst_100,0.03979
TRXUSDT,2022-12,btc_ret_14d,0.049022
TRXUSDT,2022-12,ret_skew_50,0.077471
TRXUSDT,2022-12,vwap_dev_20,0.08147
TRXUSDT,2022-12,ret_autocorr_lag1_50,0.068231
TRXUSDT,2022-12,sym_vs_btc_ret_7d,0.045224
TRXUSDT,2022-12,regime_momentum_signed_5d,0.052799
TRXUSDT,2023-01,max_dd_window_50,0.090664
TRXUSDT,2023-01,ema_spread_atr_20,0.099233
TRXUSDT,2023-01,ret_kurt_50,0.054834
TRXUSDT,2023-01,ret_skew_200,0.109745
TRXUSDT,2023-01,range_realized_vol_50,0.111382
TRXUSDT,2023-01,hurst_diff_100_50,0.043397
TRXUSDT,2023-01,ret_kurt_200,0.074809
TRXUSDT,2023-01,hurst_100,0.048051
TRXUSDT,2023-01,btc_ret_14d,0.057046
TRXUSDT,2023-01,ret_skew_50,0.078238
TRXUSDT,2023-01,vwap_dev_20,0.07468
TRXUSDT,2023-01,ret_autocorr_lag1_50,0.064462
TRXUSDT,2023-01,sym_vs_btc_ret_7d,0.044558
TRXUSDT,2023-01,regime_momentum_signed_5d,0.0489
TRXUSDT,2023-02,max_dd_window_50,0.099764
TRXUSDT,2023-02,ema_spread_atr_20,0.096207
TRXUSDT,2023-02,ret_kurt_50,0.053802
TRXUSDT,2023-02,ret_skew_200,0.099343
TRXUSDT,2023-02,range_realized_vol_50,0.106113
TRXUSDT,2023-02,hurst_diff_100_50,0.041839
TRXUSDT,2023-02,ret_kurt_200,0.084232
TRXUSDT,2023-02,hurst_100,0.053611
TRXUSDT,2023-02,btc_ret_14d,0.066642
TRXUSDT,2023-02,ret_skew_50,0.074633
TRXUSDT,2023-02,vwap_dev_20,0.073354
TRXUSDT,2023-02,ret_autocorr_lag1_50,0.060979
TRXUSDT,2023-02,sym_vs_btc_ret_7d,0.042581
TRXUSDT,2023-02,regime_momentum_signed_5d,0.046901
TRXUSDT,2023-03,max_dd_window_50,0.084932
TRXUSDT,2023-03,ema_spread_atr_20,0.109241
TRXUSDT,2023-03,ret_kurt_50,0.04425
TRXUSDT,2023-03,ret_skew_200,0.094025
TRXUSDT,2023-03,range_realized_vol_50,0.099259
TRXUSDT,2023-03,hurst_diff_100_50,0.047254
TRXUSDT,2023-03,ret_kurt_200,0.108229
TRXUSDT,2023-03,hurst_100,0.060811
TRXUSDT,2023-03,btc_ret_14d,0.052996
TRXUSDT,2023-03,ret_skew_50,0.071832
TRXUSDT,2023-03,vwap_dev_20,0.065587
TRXUSDT,2023-03,ret_autocorr_lag1_50,0.064774
TRXUSDT,2023-03,sym_vs_btc_ret_7d,0.047758
TRXUSDT,2023-03,regime_momentum_signed_5d,0.049053
TRXUSDT,2023-04,max_dd_window_50,0.090807
TRXUSDT,2023-04,ema_spread_atr_20,0.096309
TRXUSDT,2023-04,ret_kurt_50,0.063527
TRXUSDT,2023-04,ret_skew_200,0.082011
TRXUSDT,2023-04,range_realized_vol_50,0.08497
TRXUSDT,2023-04,hurst_diff_100_50,0.043827
TRXUSDT,2023-04,ret_kurt_200,0.099472
TRXUSDT,2023-04,hurst_100,0.050609
TRXUSDT,2023-04,btc_ret_14d,0.077335
TRXUSDT,2023-04,ret_skew_50,0.07326
TRXUSDT,2023-04,vwap_dev_20,0.068753
TRXUSDT,2023-04,ret_autocorr_lag1_50,0.067638
TRXUSDT,2023-04,sym_vs_btc_ret_7d,0.046162
TRXUSDT,2023-04,regime_momentum_signed_5d,0.05532
TRXUSDT,2023-05,max_dd_window_50,0.097535
TRXUSDT,2023-05,ema_spread_atr_20,0.106812
TRXUSDT,2023-05,ret_kurt_50,0.061464
TRXUSDT,2023-05,ret_skew_200,0.095866
TRXUSDT,2023-05,range_realized_vol_50,0.086027
TRXUSDT,2023-05,hurst_diff_100_50,0.053056
TRXUSDT,2023-05,ret_kurt_200,0.09574
TRXUSDT,2023-05,hurst_100,0.048323
TRXUSDT,2023-05,btc_ret_14d,0.05137
TRXUSDT,2023-05,ret_skew_50,0.058863
TRXUSDT,2023-05,vwap_dev_20,0.070907
TRXUSDT,2023-05,ret_autocorr_lag1_50,0.077448
TRXUSDT,2023-05,sym_vs_btc_ret_7d,0.04508
TRXUSDT,2023-05,regime_momentum_signed_5d,0.051509
TRXUSDT,2023-06,max_dd_window_50,0.094244
TRXUSDT,2023-06,ema_spread_atr_20,0.105287
TRXUSDT,2023-06,ret_kurt_50,0.06239
TRXUSDT,2023-06,ret_skew_200,0.10285
TRXUSDT,2023-06,range_realized_vol_50,0.086949
TRXUSDT,2023-06,hurst_diff_100_50,0.049117
TRXUSDT,2023-06,ret_kurt_200,0.088113
TRXUSDT,2023-06,hurst_100,0.053271
TRXUSDT,2023-06,btc_ret_14d,0.060815
TRXUSDT,2023-06,ret_skew_50,0.066585
TRXUSDT,2023-06,vwap_dev_20,0.074365
TRXUSDT,2023-06,ret_autocorr_lag1_50,0.063175
TRXUSDT,2023-06,sym_vs_btc_ret_7d,0.050055
TRXUSDT,2023-06,regime_momentum_signed_5d,0.042783
TRXUSDT,2023-07,max_dd_window_50,0.098096
TRXUSDT,2023-07,ema_spread_atr_20,0.106925
TRXUSDT,2023-07,ret_kurt_50,0.060266
TRXUSDT,2023-07,ret_skew_200,0.092186
TRXUSDT,2023-07,range_realized_vol_50,0.077606
TRXUSDT,2023-07,hurst_diff_100_50,0.050211
TRXUSDT,2023-07,ret_kurt_200,0.092033
TRXUSDT,2023-07,hurst_100,0.052775
TRXUSDT,2023-07,btc_ret_14d,0.053752
TRXUSDT,2023-07,ret_skew_50,0.0718
TRXUSDT,2023-07,vwap_dev_20,0.076305
TRXUSDT,2023-07,ret_autocorr_lag1_50,0.077422
TRXUSDT,2023-07,sym_vs_btc_ret_7d,0.049917
TRXUSDT,2023-07,regime_momentum_signed_5d,0.040707
TRXUSDT,2023-08,max_dd_window_50,0.067863
TRXUSDT,2023-08,ema_spread_atr_20,0.104937
TRXUSDT,2023-08,ret_kurt_50,0.052015
TRXUSDT,2023-08,ret_skew_200,0.089667
TRXUSDT,2023-08,range_realized_vol_50,0.096378
TRXUSDT,2023-08,hurst_diff_100_50,0.056257
TRXUSDT,2023-08,ret_kurt_200,0.089987
TRXUSDT,2023-08,hurst_100,0.059142
TRXUSDT,2023-08,btc_ret_14d,0.064024
TRXUSDT,2023-08,ret_skew_50,0.086055
TRXUSDT,2023-08,vwap_dev_20,0.079967
TRXUSDT,2023-08,ret_autocorr_lag1_50,0.0639
TRXUSDT,2023-08,sym_vs_btc_ret_7d,0.051509
TRXUSDT,2023-08,regime_momentum_signed_5d,0.0383
TRXUSDT,2023-09,max_dd_window_50,0.062477
TRXUSDT,2023-09,ema_spread_atr_20,0.132604
TRXUSDT,2023-09,ret_kurt_50,0.059618
TRXUSDT,2023-09,ret_skew_200,0.0908
TRXUSDT,2023-09,range_realized_vol_50,0.080102
TRXUSDT,2023-09,hurst_diff_100_50,0.049275
TRXUSDT,2023-09,ret_kurt_200,0.100504
TRXUSDT,2023-09,hurst_100,0.060413
TRXUSDT,2023-09,btc_ret_14d,0.06273
TRXUSDT,2023-09,ret_skew_50,0.079359
TRXUSDT,2023-09,vwap_dev_20,0.08267
TRXUSDT,2023-09,ret_autocorr_lag1_50,0.072008
TRXUSDT,2023-09,sym_vs_btc_ret_7d,0.035578
TRXUSDT,2023-09,regime_momentum_signed_5d,0.03186
TRXUSDT,2023-10,max_dd_window_50,0.065162
TRXUSDT,2023-10,ema_spread_atr_20,0.121035
TRXUSDT,2023-10,ret_kurt_50,0.076356
TRXUSDT,2023-10,ret_skew_200,0.095976
TRXUSDT,2023-10,range_realized_vol_50,0.089444
TRXUSDT,2023-10,hurst_diff_100_50,0.048509
TRXUSDT,2023-10,ret_kurt_200,0.086371
TRXUSDT,2023-10,hurst_100,0.051876
TRXUSDT,2023-10,btc_ret_14d,0.055715
TRXUSDT,2023-10,ret_skew_50,0.076723
TRXUSDT,2023-10,vwap_dev_20,0.077848
TRXUSDT,2023-10,ret_autocorr_lag1_50,0.067361
TRXUSDT,2023-10,sym_vs_btc_ret_7d,0.044425
TRXUSDT,2023-10,regime_momentum_signed_5d,0.0432
TRXUSDT,2023-11,max_dd_window_50,0.068049
TRXUSDT,2023-11,ema_spread_atr_20,0.11167
TRXUSDT,2023-11,ret_kurt_50,0.060042
TRXUSDT,2023-11,ret_skew_200,0.092035
TRXUSDT,2023-11,range_realized_vol_50,0.105175
TRXUSDT,2023-11,hurst_diff_100_50,0.049397
TRXUSDT,2023-11,ret_kurt_200,0.086243
TRXUSDT,2023-11,hurst_100,0.05383
TRXUSDT,2023-11,btc_ret_14d,0.073693
TRXUSDT,2023-11,ret_skew_50,0.083306
TRXUSDT,2023-11,vwap_dev_20,0.064376
TRXUSDT,2023-11,ret_autocorr_lag1_50,0.069291
TRXUSDT,2023-11,sym_vs_btc_ret_7d,0.040502
TRXUSDT,2023-11,regime_momentum_signed_5d,0.042389
TRXUSDT,2023-12,max_dd_window_50,0.073057
TRXUSDT,2023-12,ema_spread_atr_20,0.113172
TRXUSDT,2023-12,ret_kurt_50,0.051237
TRXUSDT,2023-12,ret_skew_200,0.09666
TRXUSDT,2023-12,range_realized_vol_50,0.118701
TRXUSDT,2023-12,hurst_diff_100_50,0.048428
TRXUSDT,2023-12,ret_kurt_200,0.079958
TRXUSDT,2023-12,hurst_100,0.048759
TRXUSDT,2023-12,btc_ret_14d,0.079195
TRXUSDT,2023-12,ret_skew_50,0.085159
TRXUSDT,2023-12,vwap_dev_20,0.058179
TRXUSDT,2023-12,ret_autocorr_lag1_50,0.06618
TRXUSDT,2023-12,sym_vs_btc_ret_7d,0.039291
TRXUSDT,2023-12,regime_momentum_signed_5d,0.042023
TRXUSDT,2024-01,max_dd_window_50,0.089361
TRXUSDT,2024-01,ema_spread_atr_20,0.097434
TRXUSDT,2024-01,ret_kurt_50,0.056141
TRXUSDT,2024-01,ret_skew_200,0.087223
TRXUSDT,2024-01,range_realized_vol_50,0.111879
TRXUSDT,2024-01,hurst_diff_100_50,0.050603
TRXUSDT,2024-01,ret_kurt_200,0.075296
TRXUSDT,2024-01,hurst_100,0.057856
TRXUSDT,2024-01,btc_ret_14d,0.067727
TRXUSDT,2024-01,ret_skew_50,0.078136
TRXUSDT,2024-01,vwap_dev_20,0.07245
TRXUSDT,2024-01,ret_autocorr_lag1_50,0.070422
TRXUSDT,2024-01,sym_vs_btc_ret_7d,0.050496
TRXUSDT,2024-01,regime_momentum_signed_5d,0.034976
TRXUSDT,2024-02,max_dd_window_50,0.085748
TRXUSDT,2024-02,ema_spread_atr_20,0.087802
TRXUSDT,2024-02,ret_kurt_50,0.057052
TRXUSDT,2024-02,ret_skew_200,0.083749
TRXUSDT,2024-02,range_realized_vol_50,0.114536
TRXUSDT,2024-02,hurst_diff_100_50,0.041621
TRXUSDT,2024-02,ret_kurt_200,0.085912
TRXUSDT,2024-02,hurst_100,0.061631
TRXUSDT,2024-02,btc_ret_14d,0.080602
TRXUSDT,2024-02,ret_skew_50,0.07153
TRXUSDT,2024-02,vwap_dev_20,0.073394
TRXUSDT,2024-02,ret_autocorr_lag1_50,0.075328
TRXUSDT,2024-02,sym_vs_btc_ret_7d,0.045993
TRXUSDT,2024-02,regime_momentum_signed_5d,0.035102
TRXUSDT,2024-03,max_dd_window_50,0.070493
TRXUSDT,2024-03,ema_spread_atr_20,0.091749
TRXUSDT,2024-03,ret_kurt_50,0.061776
TRXUSDT,2024-03,ret_skew_200,0.070635
TRXUSDT,2024-03,range_realized_vol_50,0.119252
TRXUSDT,2024-03,hurst_diff_100_50,0.043754
TRXUSDT,2024-03,ret_kurt_200,0.090396
TRXUSDT,2024-03,hurst_100,0.057164
TRXUSDT,2024-03,btc_ret_14d,0.076216
TRXUSDT,2024-03,ret_skew_50,0.077444
TRXUSDT,2024-03,vwap_dev_20,0.07171
TRXUSDT,2024-03,ret_autocorr_lag1_50,0.077686
TRXUSDT,2024-03,sym_vs_btc_ret_7d,0.058815
TRXUSDT,2024-03,regime_momentum_signed_5d,0.03291
TRXUSDT,2024-04,max_dd_window_50,0.078853
TRXUSDT,2024-04,ema_spread_atr_20,0.090751
TRXUSDT,2024-04,ret_kurt_50,0.066607
TRXUSDT,2024-04,ret_skew_200,0.073279
TRXUSDT,2024-04,range_realized_vol_50,0.123522
TRXUSDT,2024-04,hurst_diff_100_50,0.041459
TRXUSDT,2024-04,ret_kurt_200,0.090013
TRXUSDT,2024-04,hurst_100,0.051247
TRXUSDT,2024-04,btc_ret_14d,0.069736
TRXUSDT,2024-04,ret_skew_50,0.077712
TRXUSDT,2024-04,vwap_dev_20,0.068378
TRXUSDT,2024-04,ret_autocorr_lag1_50,0.084151
TRXUSDT,2024-04,sym_vs_btc_ret_7d,0.051772
TRXUSDT,2024-04,regime_momentum_signed_5d,0.032521
TRXUSDT,2024-05,max_dd_window_50,0.062176
TRXUSDT,2024-05,ema_spread_atr_20,0.104807
TRXUSDT,2024-05,ret_kurt_50,0.071872
TRXUSDT,2024-05,ret_skew_200,0.070896
TRXUSDT,2024-05,range_realized_vol_50,0.113421
TRXUSDT,2024-05,hurst_diff_100_50,0.046796
TRXUSDT,2024-05,ret_kurt_200,0.084402
TRXUSDT,2024-05,hurst_100,0.048472
TRXUSDT,2024-05,btc_ret_14d,0.079384
TRXUSDT,2024-05,ret_skew_50,0.074925
TRXUSDT,2024-05,vwap_dev_20,0.058615
TRXUSDT,2024-05,ret_autocorr_lag1_50,0.087652
TRXUSDT,2024-05,sym_vs_btc_ret_7d,0.056756
TRXUSDT,2024-05,regime_momentum_signed_5d,0.039823
TRXUSDT,2024-06,max_dd_window_50,0.057467
TRXUSDT,2024-06,ema_spread_atr_20,0.090605
TRXUSDT,2024-06,ret_kurt_50,0.061357
TRXUSDT,2024-06,ret_skew_200,0.084997
TRXUSDT,2024-06,range_realized_vol_50,0.133143
TRXUSDT,2024-06,hurst_diff_100_50,0.041385
TRXUSDT,2024-06,ret_kurt_200,0.084692
TRXUSDT,2024-06,hurst_100,0.052081
TRXUSDT,2024-06,btc_ret_14d,0.072998
TRXUSDT,2024-06,ret_skew_50,0.079913
TRXUSDT,2024-06,vwap_dev_20,0.05958
TRXUSDT,2024-06,ret_autocorr_lag1_50,0.08977
TRXUSDT,2024-06,sym_vs_btc_ret_7d,0.047682
TRXUSDT,2024-06,regime_momentum_signed_5d,0.044329
TRXUSDT,2024-07,max_dd_window_50,0.06037
TRXUSDT,2024-07,ema_spread_atr_20,0.084398
TRXUSDT,2024-07,ret_kurt_50,0.067061
TRXUSDT,2024-07,ret_skew_200,0.089968
TRXUSDT,2024-07,range_realized_vol_50,0.12625
TRXUSDT,2024-07,hurst_diff_100_50,0.041727
TRXUSDT,2024-07,ret_kurt_200,0.088241
TRXUSDT,2024-07,hurst_100,0.052386
TRXUSDT,2024-07,btc_ret_14d,0.06509
TRXUSDT,2024-07,ret_skew_50,0.068314
TRXUSDT,2024-07,vwap_dev_20,0.064853
TRXUSDT,2024-07,ret_autocorr_lag1_50,0.089099
TRXUSDT,2024-07,sym_vs_btc_ret_7d,0.061141
TRXUSDT,2024-07,regime_momentum_signed_5d,0.041103
TRXUSDT,2024-08,max_dd_window_50,0.065403
TRXUSDT,2024-08,ema_spread_atr_20,0.079988
TRXUSDT,2024-08,ret_kurt_50,0.065647
TRXUSDT,2024-08,ret_skew_200,0.068096
TRXUSDT,2024-08,range_realized_vol_50,0.142355
TRXUSDT,2024-08,hurst_diff_100_50,0.043543
TRXUSDT,2024-08,ret_kurt_200,0.102976
TRXUSDT,2024-08,hurst_100,0.056901
TRXUSDT,2024-08,btc_ret_14d,0.067237
TRXUSDT,2024-08,ret_skew_50,0.064474
TRXUSDT,2024-08,vwap_dev_20,0.069428
TRXUSDT,2024-08,ret_autocorr_lag1_50,0.08485
TRXUSDT,2024-08,sym_vs_btc_ret_7d,0.048619
TRXUSDT,2024-08,regime_momentum_signed_5d,0.040483
TRXUSDT,2024-09,max_dd_window_50,0.065608
