symbol,month,mode,n_actual,kish_n_eff,kish_ratio
ETHUSDT,2022-10,uniform,93,93.0,1.0
ETHUSDT,2022-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2022-10,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2022-11,baseline_abs_pnl,90,82.0973899857554,0.9121932220639489
ETHUSDT,2022-11,uniform,90,90.0,1.0
ETHUSDT,2022-11,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-11,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-12,baseline_abs_pnl,93,85.89166175804277,0.9235662554628256
ETHUSDT,2022-12,uniform,93,93.0,1.0
ETHUSDT,2022-12,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2022-12,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-01,baseline_abs_pnl,93,87.50584116025112,0.9409230232285067
ETHUSDT,2023-01,uniform,93,93.0,1.0
ETHUSDT,2023-01,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-01,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-02,baseline_abs_pnl,84,79.24541498369727,0.9433977974249675
ETHUSDT,2023-02,uniform,84,84.0,1.0
ETHUSDT,2023-02,uniqueness_only,84,83.99999999999999,0.9999999999999998
ETHUSDT,2023-02,composite,84,83.99999999999994,0.9999999999999993
ETHUSDT,2023-03,baseline_abs_pnl,93,87.50398711208862,0.9409030872267594
ETHUSDT,2023-03,uniform,93,93.0,1.0
ETHUSDT,2023-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-03,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-04,baseline_abs_pnl,90,85.46004645476394,0.9495560717195993
ETHUSDT,2023-04,uniform,90,90.0,1.0
ETHUSDT,2023-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-04,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-05,baseline_abs_pnl,93,84.67061757253552,0.9104367480917798
ETHUSDT,2023-05,uniform,93,93.0,1.0
ETHUSDT,2023-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-05,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-06,baseline_abs_pnl,90,87.77578992743395,0.9752865547492661
ETHUSDT,2023-06,uniform,90,90.0,1.0
ETHUSDT,2023-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-06,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-07,baseline_abs_pnl,93,87.46216034912148,0.9404533370873277
ETHUSDT,2023-07,uniform,93,93.0,1.0
ETHUSDT,2023-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-07,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-08,baseline_abs_pnl,93,87.92037314288729,0.9453803563751321
ETHUSDT,2023-08,uniform,93,93.0,1.0
ETHUSDT,2023-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-08,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-09,baseline_abs_pnl,90,87.6463001018139,0.9738477789090434
ETHUSDT,2023-09,uniform,90,90.0,1.0
ETHUSDT,2023-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-09,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-10,baseline_abs_pnl,93,90.28161371928574,0.9707700399923198
ETHUSDT,2023-10,uniform,93,93.0,1.0
ETHUSDT,2023-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-10,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2023-11,baseline_abs_pnl,90,86.41141655054005,0.9601268505615561
ETHUSDT,2023-11,uniform,90,90.0,1.0
ETHUSDT,2023-11,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-11,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2023-12,baseline_abs_pnl,93,89.70601127996935,0.9645807664512833
ETHUSDT,2023-12,uniform,93,93.0,1.0
ETHUSDT,2023-12,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2023-12,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-01,baseline_abs_pnl,93,87.3589886712654,0.9393439642071548
ETHUSDT,2024-01,uniform,93,93.0,1.0
ETHUSDT,2024-01,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2024-01,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-02,baseline_abs_pnl,87,85.52480346361654,0.9830437179726038
ETHUSDT,2024-02,uniform,87,87.0,1.0
ETHUSDT,2024-02,uniqueness_only,87,86.99999999999997,0.9999999999999997
ETHUSDT,2024-02,composite,87,86.99999999999994,0.9999999999999993
ETHUSDT,2024-03,baseline_abs_pnl,93,87.07392555450889,0.9362787694033214
ETHUSDT,2024-03,uniform,93,93.0,1.0
ETHUSDT,2024-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2024-03,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-04,baseline_abs_pnl,90,85.06316730189475,0.9451463033543861
ETHUSDT,2024-04,uniform,90,90.0,1.0
ETHUSDT,2024-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2024-04,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2024-05,baseline_abs_pnl,93,85.03825495421073,0.9143898382173197
ETHUSDT,2024-05,uniform,93,93.0,1.0
ETHUSDT,2024-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2024-05,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-06,baseline_abs_pnl,90,85.20333404987574,0.946703711665286
ETHUSDT,2024-06,uniform,90,90.0,1.0
ETHUSDT,2024-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2024-06,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2024-07,baseline_abs_pnl,93,88.58710723570168,0.9525495401688353
ETHUSDT,2024-07,uniform,93,93.0,1.0
ETHUSDT,2024-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2024-07,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-08,baseline_abs_pnl,93,83.59854807394245,0.89890911907465
ETHUSDT,2024-08,uniform,93,93.0,1.0
ETHUSDT,2024-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2024-08,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-09,baseline_abs_pnl,90,85.05515170464973,0.9450572411627748
ETHUSDT,2024-09,uniform,90,90.0,1.0
ETHUSDT,2024-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2024-09,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2024-10,baseline_abs_pnl,93,87.66960938316666,0.942683971862007
ETHUSDT,2024-10,uniform,93,93.0,1.0
ETHUSDT,2024-10,uniqueness_only,93,93.00000000000001,1.0000000000000002
ETHUSDT,2024-10,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2024-11,baseline_abs_pnl,90,85.74246512245648,0.9526940569161831
ETHUSDT,2024-11,uniform,90,90.0,1.0
ETHUSDT,2024-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2024-11,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2024-12,baseline_abs_pnl,93,86.10534818271466,0.9258639589539212
ETHUSDT,2024-12,uniform,93,93.0,1.0
ETHUSDT,2024-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2024-12,composite,93,93.00000000000004,1.0000000000000004
ETHUSDT,2025-01,baseline_abs_pnl,93,86.6677657486679,0.9319114596630957
ETHUSDT,2025-01,uniform,93,93.0,1.0
ETHUSDT,2025-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2025-01,composite,93,93.00000000000004,1.0000000000000004
ETHUSDT,2025-02,baseline_abs_pnl,84,72.55812128151281,0.8637871581132478
ETHUSDT,2025-02,uniform,84,84.0,1.0
ETHUSDT,2025-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
ETHUSDT,2025-02,composite,84,84.00000000000003,1.0000000000000004
ETHUSDT,2025-03,baseline_abs_pnl,69,57.05657116098388,0.8269068284200563
ETHUSDT,2025-03,uniform,69,69.0,1.0
ETHUSDT,2025-03,uniqueness_only,69,60.3941157361384,0.8752770396541798
ETHUSDT,2025-03,composite,69,60.39411573613844,0.8752770396541802
LINKUSDT,2020-01,baseline_abs_pnl,30,27.96821844234729,0.932273948078243
LINKUSDT,2020-01,uniform,30,30.0,1.0
LINKUSDT,2020-01,uniqueness_only,30,24.98473123299449,0.8328243744331497
LINKUSDT,2020-01,composite,30,11.031494455200136,0.36771648184000455
LINKUSDT,2020-02,baseline_abs_pnl,87,80.96737475379656,0.9306594799286961
LINKUSDT,2020-02,uniform,87,87.0,1.0
LINKUSDT,2020-02,uniqueness_only,87,87.00000000000004,1.0000000000000004
LINKUSDT,2020-02,composite,87,87.0,1.0
LINKUSDT,2020-03,baseline_abs_pnl,93,81.0897711901864,0.8719330235503914
LINKUSDT,2020-03,uniform,93,93.0,1.0
LINKUSDT,2020-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2020-03,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2020-04,baseline_abs_pnl,90,83.6870702219017,0.9298563357989078
LINKUSDT,2020-04,uniform,90,90.0,1.0
LINKUSDT,2020-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2020-04,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2020-05,baseline_abs_pnl,93,89.35721012736545,0.9608302164232844
LINKUSDT,2020-05,uniform,93,93.0,1.0
LINKUSDT,2020-05,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2020-05,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2020-06,baseline_abs_pnl,90,87.59121085245894,0.9732356761384326
LINKUSDT,2020-06,uniform,90,90.0,1.0
LINKUSDT,2020-06,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2020-06,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2020-07,baseline_abs_pnl,93,88.1463288135699,0.9478099872426871
LINKUSDT,2020-07,uniform,93,93.0,1.0
LINKUSDT,2020-07,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2020-07,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2020-08,baseline_abs_pnl,93,87.99643165641591,0.9461981898539344
LINKUSDT,2020-08,uniform,93,93.0,1.0
LINKUSDT,2020-08,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2020-08,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2020-09,baseline_abs_pnl,90,84.8663005435532,0.9429588949283688
LINKUSDT,2020-09,uniform,90,90.0,1.0
LINKUSDT,2020-09,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2020-09,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2020-10,baseline_abs_pnl,93,87.67872530729919,0.9427819925516042
LINKUSDT,2020-10,uniform,93,93.0,1.0
LINKUSDT,2020-10,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2020-10,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2020-11,baseline_abs_pnl,90,84.32341670775875,0.9369268523084305
LINKUSDT,2020-11,uniform,90,90.0,1.0
LINKUSDT,2020-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2020-11,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2020-12,baseline_abs_pnl,93,87.7364839721965,0.9434030534644784
LINKUSDT,2020-12,uniform,93,93.0,1.0
LINKUSDT,2020-12,uniqueness_only,93,93.00000000000009,1.0000000000000009
LINKUSDT,2020-12,composite,93,92.99999999999996,0.9999999999999996
LINKUSDT,2021-01,baseline_abs_pnl,93,84.64753446952038,0.9101885426830149
LINKUSDT,2021-01,uniform,93,93.0,1.0
LINKUSDT,2021-01,uniqueness_only,93,93.00000000000001,1.0000000000000002
LINKUSDT,2021-01,composite,93,93.00000000000011,1.0000000000000013
LINKUSDT,2021-02,baseline_abs_pnl,84,79.9919942670107,0.9522856460358416
LINKUSDT,2021-02,uniform,84,84.0,1.0
LINKUSDT,2021-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
LINKUSDT,2021-02,composite,84,84.0,1.0
LINKUSDT,2021-03,baseline_abs_pnl,93,88.85769217439645,0.9554590556386715
LINKUSDT,2021-03,uniform,93,93.0,1.0
LINKUSDT,2021-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2021-03,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2021-04,baseline_abs_pnl,90,83.89404781800826,0.9321560868667584
LINKUSDT,2021-04,uniform,90,90.0,1.0
LINKUSDT,2021-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2021-04,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2021-05,baseline_abs_pnl,93,76.08771278178558,0.8181474492665116
LINKUSDT,2021-05,uniform,93,93.0,1.0
LINKUSDT,2021-05,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2021-05,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2021-06,baseline_abs_pnl,90,81.55684757128253,0.9061871952364726
LINKUSDT,2021-06,uniform,90,90.0,1.0
LINKUSDT,2021-06,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2021-06,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2021-07,baseline_abs_pnl,93,89.86056465130869,0.9662426306592332
LINKUSDT,2021-07,uniform,93,93.0,1.0
LINKUSDT,2021-07,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2021-07,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2021-08,baseline_abs_pnl,93,88.6302683726882,0.9530136384160022
LINKUSDT,2021-08,uniform,93,93.0,1.0
LINKUSDT,2021-08,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2021-08,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2021-09,baseline_abs_pnl,90,83.37211806143377,0.926356867349264
LINKUSDT,2021-09,uniform,90,90.0,1.0
LINKUSDT,2021-09,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2021-09,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2021-10,baseline_abs_pnl,93,87.77086273713799,0.9437727176036342
LINKUSDT,2021-10,uniform,93,93.0,1.0
LINKUSDT,2021-10,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2021-10,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2021-11,baseline_abs_pnl,90,87.02739290157227,0.9669710322396919
LINKUSDT,2021-11,uniform,90,90.0,1.0
LINKUSDT,2021-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2021-11,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2021-12,baseline_abs_pnl,93,87.26839904056784,0.9383698821566435
LINKUSDT,2021-12,uniform,93,93.0,1.0
LINKUSDT,2021-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2021-12,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2022-01,baseline_abs_pnl,93,88.65057897841186,0.953232032025934
LINKUSDT,2022-01,uniform,93,93.0,1.0
LINKUSDT,2022-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2022-01,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2022-02,baseline_abs_pnl,84,80.75242845940093,0.9613384340404872
LINKUSDT,2022-02,uniform,84,84.0,1.0
LINKUSDT,2022-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
LINKUSDT,2022-02,composite,84,84.0,1.0
LINKUSDT,2022-03,baseline_abs_pnl,93,88.58734309195353,0.9525520762575648
LINKUSDT,2022-03,uniform,93,93.0,1.0
LINKUSDT,2022-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2022-03,composite,93,93.0000000000001,1.000000000000001
LINKUSDT,2022-04,baseline_abs_pnl,90,87.00916204447103,0.9667684671607891
LINKUSDT,2022-04,uniform,90,90.0,1.0
LINKUSDT,2022-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2022-04,composite,90,90.00000000000004,1.0000000000000004
LINKUSDT,2022-05,baseline_abs_pnl,93,85.58298197351345,0.9202471179947683
LINKUSDT,2022-05,uniform,93,93.0,1.0
LINKUSDT,2022-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2022-05,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2022-06,baseline_abs_pnl,90,82.52511232437101,0.9169456924930112
LINKUSDT,2022-06,uniform,90,90.0,1.0
LINKUSDT,2022-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2022-06,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2022-07,baseline_abs_pnl,93,87.80207736546022,0.9441083587683895
LINKUSDT,2022-07,uniform,93,93.0,1.0
LINKUSDT,2022-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2022-07,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2022-08,baseline_abs_pnl,93,89.1781355109323,0.9589046829132505
LINKUSDT,2022-08,uniform,93,93.0,1.0
LINKUSDT,2022-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2022-08,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2022-09,baseline_abs_pnl,90,86.3033202999345,0.9589257811103833
LINKUSDT,2022-09,uniform,90,90.0,1.0
LINKUSDT,2022-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2022-09,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2022-10,baseline_abs_pnl,93,90.75133193582374,0.9758207735034811
LINKUSDT,2022-10,uniform,93,93.0,1.0
LINKUSDT,2022-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2022-10,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2022-11,baseline_abs_pnl,90,86.16634236014747,0.9574038040016385
LINKUSDT,2022-11,uniform,90,90.0,1.0
LINKUSDT,2022-11,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2022-11,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2022-12,baseline_abs_pnl,93,89.85544756204864,0.9661876081940713
LINKUSDT,2022-12,uniform,93,93.0,1.0
LINKUSDT,2022-12,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2022-12,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-01,baseline_abs_pnl,93,89.69006107220466,0.9644092588409103
LINKUSDT,2023-01,uniform,93,93.0,1.0
LINKUSDT,2023-01,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-01,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-02,baseline_abs_pnl,84,81.85482463283891,0.974462198009987
LINKUSDT,2023-02,uniform,84,84.0,1.0
LINKUSDT,2023-02,uniqueness_only,84,83.99999999999999,0.9999999999999998
LINKUSDT,2023-02,composite,84,84.00000000000004,1.0000000000000004
LINKUSDT,2023-03,baseline_abs_pnl,93,89.19615067873042,0.9590983943949507
LINKUSDT,2023-03,uniform,93,93.0,1.0
LINKUSDT,2023-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-03,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-04,baseline_abs_pnl,90,86.62642413302332,0.9625158237002591
LINKUSDT,2023-04,uniform,90,90.0,1.0
LINKUSDT,2023-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2023-04,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2023-05,baseline_abs_pnl,93,90.6161611240803,0.974367323914842
LINKUSDT,2023-05,uniform,93,93.0,1.0
LINKUSDT,2023-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-05,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-06,baseline_abs_pnl,90,87.82687187036984,0.9758541318929983
LINKUSDT,2023-06,uniform,90,90.0,1.0
LINKUSDT,2023-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2023-06,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2023-07,baseline_abs_pnl,93,89.8132089689587,0.9657334297737495
LINKUSDT,2023-07,uniform,93,93.0,1.0
LINKUSDT,2023-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-07,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-08,baseline_abs_pnl,93,91.03592270931695,0.9788808893474941
LINKUSDT,2023-08,uniform,93,93.0,1.0
LINKUSDT,2023-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-08,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-09,baseline_abs_pnl,90,88.87305588836362,0.9874783987595959
LINKUSDT,2023-09,uniform,90,90.0,1.0
LINKUSDT,2023-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2023-09,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2023-10,baseline_abs_pnl,93,87.6979471206633,0.9429886787168097
LINKUSDT,2023-10,uniform,93,93.0,1.0
LINKUSDT,2023-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-10,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2023-11,baseline_abs_pnl,90,82.78905934335057,0.9198784371483397
LINKUSDT,2023-11,uniform,90,90.0,1.0
LINKUSDT,2023-11,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2023-11,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2023-12,baseline_abs_pnl,93,88.56944219874767,0.9523595935349212
LINKUSDT,2023-12,uniform,93,93.0,1.0
LINKUSDT,2023-12,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2023-12,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-01,baseline_abs_pnl,93,90.4167803529998,0.9722234446559118
LINKUSDT,2024-01,uniform,93,93.0,1.0
LINKUSDT,2024-01,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2024-01,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-02,baseline_abs_pnl,87,83.90518196529983,0.9644273789114923
LINKUSDT,2024-02,uniform,87,87.0,1.0
LINKUSDT,2024-02,uniqueness_only,87,86.99999999999997,0.9999999999999997
LINKUSDT,2024-02,composite,87,87.00000000000006,1.0000000000000007
LINKUSDT,2024-03,baseline_abs_pnl,93,87.19360617520884,0.9375656577979445
LINKUSDT,2024-03,uniform,93,93.0,1.0
LINKUSDT,2024-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2024-03,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-04,baseline_abs_pnl,90,84.64200126539441,0.9404666807266046
LINKUSDT,2024-04,uniform,90,90.0,1.0
LINKUSDT,2024-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2024-04,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2024-05,baseline_abs_pnl,93,89.49947242963505,0.9623599185982263
LINKUSDT,2024-05,uniform,93,93.0,1.0
LINKUSDT,2024-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2024-05,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-06,baseline_abs_pnl,90,87.8534111851163,0.9761490131679589
LINKUSDT,2024-06,uniform,90,90.0,1.0
LINKUSDT,2024-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2024-06,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2024-07,baseline_abs_pnl,93,90.2254808339796,0.9701664605804259
LINKUSDT,2024-07,uniform,93,93.0,1.0
LINKUSDT,2024-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2024-07,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-08,baseline_abs_pnl,93,88.72398483142779,0.9540213422734171
LINKUSDT,2024-08,uniform,93,93.0,1.0
LINKUSDT,2024-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2024-08,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-09,baseline_abs_pnl,90,87.63590331182716,0.9737322590203018
LINKUSDT,2024-09,uniform,90,90.0,1.0
LINKUSDT,2024-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
LINKUSDT,2024-09,composite,90,90.00000000000006,1.0000000000000007
LINKUSDT,2024-10,baseline_abs_pnl,93,90.70972220118118,0.9753733570019482
LINKUSDT,2024-10,uniform,93,93.0,1.0
LINKUSDT,2024-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
LINKUSDT,2024-10,composite,93,93.00000000000006,1.0000000000000007
LINKUSDT,2024-11,baseline_abs_pnl,90,86.40321324217516,0.960035702690835
LINKUSDT,2024-11,uniform,90,90.0,1.0
LINKUSDT,2024-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
LINKUSDT,2024-11,composite,90,89.99999999999999,0.9999999999999999
LINKUSDT,2024-12,baseline_abs_pnl,93,87.7916550672289,0.9439962910454721
LINKUSDT,2024-12,uniform,93,93.0,1.0
LINKUSDT,2024-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2024-12,composite,93,92.99999999999997,0.9999999999999997
LINKUSDT,2025-01,baseline_abs_pnl,93,88.82282929190768,0.9550841859344912
LINKUSDT,2025-01,uniform,93,93.0,1.0
LINKUSDT,2025-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
LINKUSDT,2025-01,composite,93,92.99999999999997,0.9999999999999997
LINKUSDT,2025-02,baseline_abs_pnl,84,77.28519702707038,0.9200618693698855
LINKUSDT,2025-02,uniform,84,84.0,1.0
LINKUSDT,2025-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
LINKUSDT,2025-02,composite,84,83.99999999999999,0.9999999999999998
LINKUSDT,2025-03,baseline_abs_pnl,69,63.71104466649481,0.923348473427461
LINKUSDT,2025-03,uniform,69,69.0,1.0
LINKUSDT,2025-03,uniqueness_only,69,60.3941157361384,0.8752770396541798
LINKUSDT,2025-03,composite,69,60.39411573613844,0.8752770396541802
LTCUSDT,2020-01,baseline_abs_pnl,54,49.61224973451985,0.9187453654540713
LTCUSDT,2020-01,uniform,54,54.0,1.0
LTCUSDT,2020-01,uniqueness_only,54,46.40541609004858,0.8593595572231219
LTCUSDT,2020-01,composite,54,11.310793668640883,0.20945914201186822
LTCUSDT,2020-02,baseline_abs_pnl,87,79.87974775202147,0.9181580201381778
LTCUSDT,2020-02,uniform,87,87.0,1.0
LTCUSDT,2020-02,uniqueness_only,87,87.00000000000004,1.0000000000000004
LTCUSDT,2020-02,composite,87,87.00000000000013,1.0000000000000016
LTCUSDT,2020-03,baseline_abs_pnl,93,76.41615349132749,0.8216790697992203
LTCUSDT,2020-03,uniform,93,93.0,1.0
LTCUSDT,2020-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
LTCUSDT,2020-03,composite,93,93.0000000000001,1.000000000000001
LTCUSDT,2020-04,baseline_abs_pnl,90,85.38413386459877,0.9487125984955418
LTCUSDT,2020-04,uniform,90,90.0,1.0
LTCUSDT,2020-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
LTCUSDT,2020-04,composite,90,90.00000000000004,1.0000000000000004
