symbol,open_time,close_time,net_weighted,net_raw,weight,month,regime
BTCUSDT,1702022399999,1702281599999,-2.859600,-2.859600,1.0000,2023-12,BTC_UP
XRPUSDT,1702022399999,1702079999999,-4.259700,-4.259700,1.0000,2023-12,BTC_UP
ETHUSDT,1702051199999,1702281599999,6.937100,6.937100,1.0000,2023-12,BTC_UP
XRPUSDT,1702252799999,1702281599999,8.794300,8.794300,1.0000,2023-12,BTC_UP
ETHUSDT,1702367999999,1702598399999,-4.158200,-4.158200,1.0000,2023-12,BTC_UP
AAVEUSDT,1702367999999,1702598399999,12.311500,12.311500,1.0000,2023-12,BTC_UP
XRPUSDT,1702367999999,1702915199999,-5.441500,-5.441500,1.0000,2023-12,BTC_UP
BTCUSDT,1702396799999,1702511999999,-3.567600,-3.567600,1.0000,2023-12,BTC_UP
DOTUSDT,1702425599999,1703030400000,5.898600,5.898600,1.0000,2023-12,BTC_UP
BTCUSDT,1702598399999,1703203200000,-2.107800,-2.107800,1.0000,2023-12,BTC_FLAT
ETHUSDT,1702684799999,1703260799999,-4.216100,-4.216100,1.0000,2023-12,BTC_FLAT
AAVEUSDT,1702771199999,1702886399999,-6.989000,-6.989000,1.0000,2023-12,BTC_FLAT
AAVEUSDT,1702972799999,1703231999999,-7.227900,-7.227900,1.0000,2023-12,BTC_FLAT
XRPUSDT,1703059199999,1703260799999,-3.597100,-3.597100,1.0000,2023-12,BTC_FLAT
DOTUSDT,1703116799999,1703203199999,15.157000,15.157000,1.0000,2023-12,BTC_FLAT
BTCUSDT,1703289599999,1703894399999,5.719200,5.719200,1.0000,2023-12,BTC_UP
AAVEUSDT,1703318399999,1703606399999,12.457800,12.457800,1.0000,2023-12,BTC_UP
ETHUSDT,1703347199999,1703635199999,-3.708700,-3.708700,1.0000,2023-12,BTC_UP
XRPUSDT,1703347199999,1703519999999,-3.182200,-3.182200,1.0000,2023-12,BTC_UP
XRPUSDT,1703606399999,1703750399999,-4.036400,-4.036400,1.0000,2023-12,BTC_FLAT
DOTUSDT,1703663999999,1704268800000,2.526100,2.526100,1.0000,2024-01,BTC_FLAT
ETHUSDT,1703721599999,1704297599999,6.613400,6.613400,1.0000,2024-01,BTC_FLAT
XRPUSDT,1703836799999,1704297599999,8.262400,8.262400,1.0000,2024-01,BTC_FLAT
AAVEUSDT,1703894399999,1704297599999,-9.941900,-9.941900,1.0000,2024-01,BTC_FLAT
BTCUSDT,1703980799999,1704153599999,-2.724400,-2.724400,1.0000,2024-01,BTC_FLAT
BTCUSDT,1704239999999,1704297599999,5.528900,5.528900,1.0000,2024-01,BTC_FLAT
ETHUSDT,1704383999999,1704873599999,-4.700700,-4.700700,1.0000,2024-01,BTC_FLAT
AAVEUSDT,1704383999999,1704671999999,-9.299400,-9.299400,1.0000,2024-01,BTC_FLAT
BTCUSDT,1704412799999,1704441599999,-4.214400,-4.214400,1.0000,2024-01,BTC_FLAT
BTCUSDT,1704527999999,1704844799999,8.421700,8.421700,1.0000,2024-01,BTC_FLAT
XRPUSDT,1704556799999,1705161600000,0.460300,0.460300,1.0000,2024-01,BTC_FLAT
DOTUSDT,1704585599999,1704931199999,-9.934800,-9.934800,1.0000,2024-01,BTC_FLAT
AAVEUSDT,1704758399999,1704988799999,14.787800,14.787800,1.0000,2024-01,BTC_UP
AAVEUSDT,1705075199999,1705680000000,12.752000,12.752000,1.0000,2024-01,BTC_FLAT
ETHUSDT,1705161599999,1705766400000,3.797800,3.797800,1.0000,2024-01,BTC_FLAT
DOTUSDT,1705219199999,1705622399999,-8.354700,-8.354700,1.0000,2024-01,BTC_FLAT
XRPUSDT,1705247999999,1705622399999,-4.601500,-4.601500,1.0000,2024-01,BTC_FLAT
BTCUSDT,1705391999999,1705967999999,7.792000,7.792000,1.0000,2024-01,BTC_FLAT
DOTUSDT,1705708799999,1705967999999,-7.230600,-7.230600,1.0000,2024-01,BTC_DOWN
XRPUSDT,1705708799999,1705939199999,-3.989900,-3.989900,1.0000,2024-01,BTC_DOWN
AAVEUSDT,1705766399999,1705967999999,-5.623000,-5.623000,1.0000,2024-01,BTC_DOWN
ETHUSDT,1705852799999,1705910399999,-2.722400,-2.722400,1.0000,2024-01,BTC_DOWN
BTCUSDT,1706054399999,1706428799999,6.243800,6.243800,1.0000,2024-01,BTC_DOWN
AAVEUSDT,1706054399999,1706659200000,3.695900,3.695900,1.0000,2024-01,BTC_DOWN
XRPUSDT,1706140799999,1706716799999,-3.641300,-3.641300,1.0000,2024-01,BTC_DOWN
ETHUSDT,1706457599999,1707062400000,1.297900,1.297900,1.0000,2024-02,BTC_FLAT
BTCUSDT,1706515199999,1706572799999,-2.582100,-2.582100,1.0000,2024-01,BTC_FLAT
BTCUSDT,1706659199999,1707264000000,-0.474700,-0.474700,1.0000,2024-02,BTC_FLAT
AAVEUSDT,1706745599999,1707119999999,-4.730800,-4.730800,1.0000,2024-02,BTC_FLAT
DOTUSDT,1706774399999,1707379200000,4.380500,4.380500,1.0000,2024-02,BTC_FLAT
XRPUSDT,1706803199999,1706975999999,-3.891300,-3.891300,1.0000,2024-02,BTC_FLAT
XRPUSDT,1707062399999,1707667200000,3.523200,3.523200,1.0000,2024-02,BTC_UP
ETHUSDT,1707148799999,1707263999999,-2.586100,-2.586100,1.0000,2024-02,BTC_UP
AAVEUSDT,1707206399999,1707782399999,7.481400,7.481400,1.0000,2024-02,BTC_FLAT
BTCUSDT,1707379199999,1707436799999,-2.259300,-2.259300,1.0000,2024-02,BTC_UP
ETHUSDT,1707436799999,1707494399999,-2.614700,-2.614700,1.0000,2024-02,BTC_UP
DOTUSDT,1707465599999,1707811199999,-4.262000,-4.262000,1.0000,2024-02,BTC_FLAT
BTCUSDT,1707580799999,1707638399999,-2.513600,-2.513600,1.0000,2024-02,BTC_UP
ETHUSDT,1707667199999,1707782399999,-2.522000,-2.522000,1.0000,2024-02,BTC_UP
XRPUSDT,1707753599999,1707839999999,-2.662000,-2.662000,1.0000,2024-02,BTC_UP
BTCUSDT,1707839999999,1707926399999,-3.117900,-3.117900,1.0000,2024-02,BTC_UP
AAVEUSDT,1707868799999,1708012799999,-3.920600,-3.920600,1.0000,2024-02,BTC_UP
DOTUSDT,1707897599999,1708387199999,-4.959100,-4.959100,1.0000,2024-02,BTC_UP
XRPUSDT,1707926399999,1708041599999,5.471600,5.471600,1.0000,2024-02,BTC_UP
AAVEUSDT,1708099199999,1708329599999,-4.097800,-4.097800,1.0000,2024-02,BTC_UP
ETHUSDT,1708185599999,1708300799999,-3.544800,-3.544800,1.0000,2024-02,BTC_UP
XRPUSDT,1708185599999,1708387199999,-4.045000,-4.045000,1.0000,2024-02,BTC_UP
BTCUSDT,1708387199999,1708444799999,-2.442500,-2.442500,1.0000,2024-02,BTC_UP
AAVEUSDT,1708415999999,1708559999999,7.858800,7.858800,1.0000,2024-02,BTC_UP
DOTUSDT,1708473599999,1709078400000,8.199900,8.199900,1.0000,2024-02,BTC_UP
XRPUSDT,1708473599999,1709078399999,-4.240300,-4.240300,1.0000,2024-02,BTC_UP
ETHUSDT,1708502399999,1708991999999,7.887000,7.887000,1.0000,2024-02,BTC_UP
BTCUSDT,1708559999999,1708991999999,5.705900,5.705900,1.0000,2024-02,BTC_UP
AAVEUSDT,1708646399999,1708703999999,-5.204200,-5.204200,1.0000,2024-02,BTC_FLAT
AAVEUSDT,1708847999999,1709107199999,-6.969900,-6.969900,1.0000,2024-02,BTC_FLAT
AAVEUSDT,1709222399999,1709625599999,-6.859000,-6.859000,1.0000,2024-03,BTC_UP
DOTUSDT,1709308799999,1709366399999,-7.554600,-7.554600,1.0000,2024-03,BTC_UP
XRPUSDT,1709308799999,1709366399999,-6.035500,-6.035500,1.0000,2024-03,BTC_UP
XRPUSDT,1709510399999,1709567999999,-6.321200,-6.321200,1.0000,2024-03,BTC_UP
XRPUSDT,1709654399999,1709683199999,13.372400,13.372400,1.0000,2024-03,BTC_UP
DOTUSDT,1709855999999,1710431999999,-11.038800,-11.038800,1.0000,2024-03,BTC_UP
XRPUSDT,1709855999999,1710172799999,-7.488400,-7.488400,1.0000,2024-03,BTC_UP
AAVEUSDT,1710028799999,1710316799999,-7.962200,-7.962200,1.0000,2024-03,BTC_UP
AAVEUSDT,1710403199999,1710633599999,16.342100,16.342100,1.0000,2024-03,BTC_UP
XRPUSDT,1710575999999,1710662399999,-8.072100,-8.072100,1.0000,2024-03,BTC_UP
DOTUSDT,1710748799999,1710835199999,-11.111800,-11.111800,1.0000,2024-03,BTC_FLAT
AAVEUSDT,1710748799999,1710835199999,-9.539500,-9.539500,1.0000,2024-03,BTC_FLAT
XRPUSDT,1710748799999,1710863999999,-7.249100,-7.249100,1.0000,2024-03,BTC_FLAT
AAVEUSDT,1710921599999,1711526400000,13.454200,13.454200,1.0000,2024-03,BTC_DOWN
XRPUSDT,1711123199999,1711411199999,-8.110200,-8.110200,1.0000,2024-03,BTC_DOWN
XRPUSDT,1711497599999,1712102400000,7.254100,7.254100,1.0000,2024-04,BTC_FLAT
AAVEUSDT,1711612799999,1712044799999,-6.267700,-6.267700,1.0000,2024-04,BTC_FLAT
DOTUSDT,1711641599999,1712131199999,13.040100,13.040100,1.0000,2024-04,BTC_FLAT
ETHUSDT,1711756799999,1712044799999,-4.162700,-4.162700,1.0000,2024-04,BTC_UP
BTCUSDT,1711958399999,1712044799999,-3.040700,-3.040700,1.0000,2024-04,BTC_UP
ETHUSDT,1712131199999,1712563199999,-4.858000,-4.858000,1.0000,2024-04,BTC_FLAT
AAVEUSDT,1712131199999,1712332799999,-7.164300,-7.164300,1.0000,2024-04,BTC_FLAT
DOTUSDT,1712246399999,1712851200000,-3.871200,-3.871200,1.0000,2024-04,BTC_FLAT
XRPUSDT,1712246399999,1712851200000,2.289000,2.289000,1.0000,2024-04,BTC_FLAT
AAVEUSDT,1712419199999,1712620799999,10.942800,10.942800,1.0000,2024-04,BTC_FLAT
ETHUSDT,1712649599999,1712966399999,7.561000,7.561000,1.0000,2024-04,BTC_FLAT
BTCUSDT,1712649599999,1712966399999,6.207700,6.207700,1.0000,2024-04,BTC_FLAT
AAVEUSDT,1712707199999,1712822399999,-5.087900,-5.087900,1.0000,2024-04,BTC_FLAT
AAVEUSDT,1712908799999,1712966399999,-6.405300,-6.405300,1.0000,2024-04,BTC_FLAT
DOTUSDT,1712937599999,1712966399999,-5.911300,-5.911300,1.0000,2024-04,BTC_UP
XRPUSDT,1712937599999,1712966399999,7.862900,7.862900,1.0000,2024-04,BTC_UP
DOTUSDT,1713340799999,1713945600000,11.534600,11.534600,1.0000,2024-04,BTC_DOWN
AAVEUSDT,1713369599999,1713974400000,12.783500,12.783500,1.0000,2024-04,BTC_DOWN
XRPUSDT,1713369599999,1713830399999,16.346500,16.346500,1.0000,2024-04,BTC_DOWN
ETHUSDT,1713830399999,1714291199999,-4.450100,-4.450100,1.0000,2024-04,BTC_FLAT
XRPUSDT,1713916799999,1714492799999,9.272500,9.272500,1.0000,2024-04,BTC_FLAT
DOTUSDT,1714031999999,1714636800000,0.059900,0.059900,1.0000,2024-05,BTC_FLAT
AAVEUSDT,1714060799999,1714492799999,-6.290900,-6.290900,1.0000,2024-04,BTC_FLAT
BTCUSDT,1714089599999,1714521599999,6.721300,6.721300,1.0000,2024-04,BTC_FLAT
ETHUSDT,1714377599999,1714521599999,7.925100,7.925100,1.0000,2024-04,BTC_FLAT
XRPUSDT,1714579199999,1715011199999,8.958700,8.958700,1.0000,2024-05,BTC_DOWN
AAVEUSDT,1714607999999,1715212800000,2.890800,2.890800,1.0000,2024-05,BTC_DOWN
ETHUSDT,1714636799999,1714751999999,-5.506700,-5.506700,1.0000,2024-05,BTC_DOWN
DOTUSDT,1714809599999,1715414400000,5.155000,5.155000,1.0000,2024-05,BTC_DOWN
ETHUSDT,1714838399999,1715443200000,6.322900,6.322900,1.0000,2024-05,BTC_DOWN
BTCUSDT,1715039999999,1715644800000,0.265200,0.265200,1.0000,2024-05,BTC_FLAT
XRPUSDT,1715097599999,1715356799999,7.610800,7.610800,1.0000,2024-05,BTC_FLAT
AAVEUSDT,1715299199999,1715587199999,9.241900,9.241900,1.0000,2024-05,BTC_FLAT
XRPUSDT,1715443199999,1715587199999,-3.464000,-3.464000,1.0000,2024-05,BTC_UP
DOTUSDT,1715500799999,1715932799999,9.602100,9.602100,1.0000,2024-05,BTC_FLAT
ETHUSDT,1715529599999,1715817599999,-3.189600,-3.189600,1.0000,2024-05,BTC_UP
AAVEUSDT,1715673599999,1715788799999,-4.656700,-4.656700,1.0000,2024-05,BTC_FLAT
XRPUSDT,1715673599999,1716249599999,6.098800,6.098800,1.0000,2024-05,BTC_FLAT
BTCUSDT,1715731199999,1715788799999,5.474900,5.474900,1.0000,2024-05,BTC_FLAT
BTCUSDT,1715875199999,1716249599999,-3.090900,-3.090900,1.0000,2024-05,BTC_FLAT
AAVEUSDT,1715875199999,1715932799999,-4.400500,-4.400500,1.0000,2024-05,BTC_FLAT
ETHUSDT,1715903999999,1716047999999,6.269000,6.269000,1.0000,2024-05,BTC_FLAT
DOTUSDT,1716019199999,1716163199999,-4.328800,-4.328800,1.0000,2024-05,BTC_UP
AAVEUSDT,1716019199999,1716249599999,-3.951000,-3.951000,1.0000,2024-05,BTC_UP
ETHUSDT,1716134399999,1716249599999,5.514700,5.514700,1.0000,2024-05,BTC_UP
DOTUSDT,1716335999999,1716479999999,-4.576600,-4.576600,1.0000,2024-05,BTC_UP
BTCUSDT,1716335999999,1716940800000,2.363200,2.363200,1.0000,2024-05,BTC_UP
XRPUSDT,1716335999999,1716479999999,5.908100,5.908100,1.0000,2024-05,BTC_UP
AAVEUSDT,1716393599999,1716508799999,-4.936600,-4.936600,1.0000,2024-05,BTC_UP
DOTUSDT,1716566399999,1716825599999,-6.361200,-6.361200,1.0000,2024-05,BTC_UP
XRPUSDT,1716595199999,1717200000000,3.348900,3.348900,1.0000,2024-06,BTC_UP
ETHUSDT,1716883199999,1717488000000,1.809400,1.809400,1.0000,2024-06,BTC_FLAT
AAVEUSDT,1716883199999,1717199999999,-6.024400,-6.024400,1.0000,2024-05,BTC_FLAT
BTCUSDT,1717027199999,1717113599999,-2.797600,-2.797600,1.0000,2024-05,BTC_FLAT
BTCUSDT,1717199999999,1717574399999,5.477500,5.477500,1.0000,2024-06,BTC_FLAT
AAVEUSDT,1717286399999,1717804799999,-4.679800,-4.679800,1.0000,2024-06,BTC_FLAT
XRPUSDT,1717286399999,1717804799999,-2.562800,-2.562800,1.0000,2024-06,BTC_FLAT
ETHUSDT,1717574399999,1717804799999,-2.805500,-2.805500,1.0000,2024-06,BTC_FLAT
DOTUSDT,1717631999999,1717804799999,7.347100,7.347100,1.0000,2024-06,BTC_FLAT
BTCUSDT,1717660799999,1717804799999,-2.309900,-2.309900,1.0000,2024-06,BTC_FLAT
ETHUSDT,1717891199999,1718092799999,-2.945800,-2.945800,1.0000,2024-06,BTC_FLAT
BTCUSDT,1717891199999,1718092799999,-2.234700,-2.234700,1.0000,2024-06,BTC_FLAT
AAVEUSDT,1717948799999,1718092799999,-5.228800,-5.228800,1.0000,2024-06,BTC_FLAT
XRPUSDT,1717977599999,1718092799999,-3.044300,-3.044300,1.0000,2024-06,BTC_FLAT
DOTUSDT,1718035199999,1718236799999,-5.413900,-5.413900,1.0000,2024-06,BTC_FLAT
ETHUSDT,1718179199999,1718409599999,-3.248700,-3.248700,1.0000,2024-06,BTC_FLAT
BTCUSDT,1718179199999,1718409599999,-2.352500,-2.352500,1.0000,2024-06,BTC_FLAT
AAVEUSDT,1718179199999,1718294399999,-5.270800,-5.270800,1.0000,2024-06,BTC_FLAT
XRPUSDT,1718179199999,1718409599999,-3.558700,-3.558700,1.0000,2024-06,BTC_FLAT
DOTUSDT,1718323199999,1718697599999,11.788100,11.788100,1.0000,2024-06,BTC_FLAT
AAVEUSDT,1718380799999,1718697599999,-5.908700,-5.908700,1.0000,2024-06,BTC_FLAT
ETHUSDT,1718495999999,1718697599999,-3.546400,-3.546400,1.0000,2024-06,BTC_DOWN
BTCUSDT,1718495999999,1718697599999,-2.527200,-2.527200,1.0000,2024-06,BTC_DOWN
XRPUSDT,1718524799999,1718639999999,6.558200,6.558200,1.0000,2024-06,BTC_DOWN
XRPUSDT,1718755199999,1719360000000,2.997600,2.997600,1.0000,2024-06,BTC_DOWN
DOTUSDT,1718783999999,1719244799999,-7.215500,-7.215500,1.0000,2024-06,BTC_DOWN
ETHUSDT,1718783999999,1719187199999,-3.958400,-3.958400,1.0000,2024-06,BTC_DOWN
BTCUSDT,1718783999999,1718985599999,-2.728900,-2.728900,1.0000,2024-06,BTC_DOWN
AAVEUSDT,1718812799999,1719043199999,-7.133000,-7.133000,1.0000,2024-06,BTC_DOWN
BTCUSDT,1719071999999,1719215999999,-2.313000,-2.313000,1.0000,2024-06,BTC_FLAT
AAVEUSDT,1719129599999,1719244799999,-5.505400,-5.505400,1.0000,2024-06,BTC_DOWN
ETHUSDT,1719302399999,1719907200000,2.216900,2.216900,1.0000,2024-07,BTC_DOWN
DOTUSDT,1719331199999,1719936000000,7.259400,7.259400,1.0000,2024-07,BTC_DOWN
AAVEUSDT,1719503999999,1720051199999,-5.960600,-5.960600,1.0000,2024-07,BTC_DOWN
XRPUSDT,1719503999999,1720079999999,-2.988800,-2.988800,1.0000,2024-07,BTC_DOWN
BTCUSDT,1719590399999,1720051199999,-2.716200,-2.716200,1.0000,2024-07,BTC_DOWN
DOTUSDT,1720022399999,1720079999999,-5.465400,-5.465400,1.0000,2024-07,BTC_DOWN
ETHUSDT,1720022399999,1720079999999,-2.799400,-2.799400,1.0000,2024-07,BTC_DOWN
BTCUSDT,1720252799999,1720857600000,2.673300,2.673300,1.0000,2024-07,BTC_DOWN
AAVEUSDT,1720252799999,1720713599999,14.583400,14.583400,1.0000,2024-07,BTC_DOWN
ETHUSDT,1720281599999,1720425599999,-4.622900,-4.622900,1.0000,2024-07,BTC_DOWN
DOTUSDT,1720339199999,1720944000000,-0.373900,-0.373900,1.0000,2024-07,BTC_FLAT
XRPUSDT,1720339199999,1720425599999,-4.805200,-4.805200,1.0000,2024-07,BTC_FLAT
ETHUSDT,1720511999999,1721030399999,9.548400,9.548400,1.0000,2024-07,BTC_DOWN
XRPUSDT,1720511999999,1720799999999,9.874200,9.874200,1.0000,2024-07,BTC_DOWN
BTCUSDT,1720943999999,1721030399999,-3.411100,-3.411100,1.0000,2024-07,BTC_FLAT
AAVEUSDT,1721059199999,1721145599999,-4.816800,-4.816800,1.0000,2024-07,BTC_UP
DOTUSDT,1721116799999,1721721600000,3.282700,3.282700,1.0000,2024-07,BTC_UP
ETHUSDT,1721116799999,1721203199999,-3.818100,-3.818100,1.0000,2024-07,BTC_UP
BTCUSDT,1721116799999,1721174399999,-3.676100,-3.676100,1.0000,2024-07,BTC_UP
AAVEUSDT,1721231999999,1721836800000,5.630000,5.630000,1.0000,2024-07,BTC_UP
BTCUSDT,1721260799999,1721433599999,-3.431400,-3.431400,1.0000,2024-07,BTC_UP
ETHUSDT,1721289599999,1721635199999,-3.639400,-3.639400,1.0000,2024-07,BTC_UP
BTCUSDT,1721548799999,1722095999999,-2.883100,-2.883100,1.0000,2024-07,BTC_UP
XRPUSDT,1721548799999,1721836799999,-6.333500,-6.333500,1.0000,2024-07,BTC_UP
ETHUSDT,1721721599999,1721894399999,6.231700,6.231700,1.0000,2024-07,BTC_UP
DOTUSDT,1721807999999,1721865599999,-5.196300,-5.196300,1.0000,2024-07,BTC_UP
XRPUSDT,1721923199999,1722412799999,-5.870000,-5.870000,1.0000,2024-07,BTC_FLAT
ETHUSDT,1721980799999,1722268799999,-4.469700,-4.469700,1.0000,2024-07,BTC_FLAT
AAVEUSDT,1722067199999,1722527999999,12.484000,12.484000,1.0000,2024-08,BTC_FLAT
BTCUSDT,1722182399999,1722239999999,-3.063200,-3.063200,1.0000,2024-07,BTC_FLAT
BTCUSDT,1722326399999,1722470399999,-3.244100,-3.244100,1.0000,2024-07,BTC_FLAT
ETHUSDT,1722355199999,1722556799999,7.113300,7.113300,1.0000,2024-08,BTC_FLAT
DOTUSDT,1722383999999,1722499199999,-4.683500,-4.683500,1.0000,2024-08,BTC_FLAT
XRPUSDT,1722527999999,1722614399999,-5.931300,-5.931300,1.0000,2024-08,BTC_FLAT
DOTUSDT,1722585599999,1722729599999,-5.987700,-5.987700,1.0000,2024-08,BTC_FLAT
ETHUSDT,1722671999999,1722787199999,-4.923400,-4.923400,1.0000,2024-08,BTC_DOWN
XRPUSDT,1723363199999,1723968000000,4.332400,4.332400,1.0000,2024-08,BTC_DOWN
AAVEUSDT,1723507199999,1723737599999,14.326300,14.326300,1.0000,2024-08,BTC_DOWN
DOTUSDT,1723535999999,1724140800000,1.634100,1.634100,1.0000,2024-08,BTC_FLAT
ETHUSDT,1723535999999,1724140800000,-1.102200,-1.102200,1.0000,2024-08,BTC_FLAT
BTCUSDT,1723622399999,1724227200000,1.867600,1.867600,1.0000,2024-08,BTC_FLAT
AAVEUSDT,1723823999999,1724111999999,13.698800,13.698800,1.0000,2024-08,BTC_FLAT
XRPUSDT,1724140799999,1724515199999,-4.012000,-4.012000,1.0000,2024-08,BTC_FLAT
DOTUSDT,1724227199999,1724543999999,9.026100,9.026100,1.0000,2024-08,BTC_FLAT
ETHUSDT,1724227199999,1724457599999,-4.103100,-4.103100,1.0000,2024-08,BTC_FLAT
BTCUSDT,1724428799999,1724457599999,-3.413700,-3.413700,1.0000,2024-08,BTC_FLAT
ETHUSDT,1724543999999,1724774399999,7.112200,7.112200,1.0000,2024-08,BTC_UP
XRPUSDT,1724601599999,1724803199999,7.210900,7.210900,1.0000,2024-08,BTC_UP
DOTUSDT,1724630399999,1724716799999,-4.944400,-4.944400,1.0000,2024-08,BTC_UP
AAVEUSDT,1724630399999,1724803199999,12.457500,12.457500,1.0000,2024-08,BTC_UP
AAVEUSDT,1724889599999,1725119999999,-6.834900,-6.834900,1.0000,2024-08,BTC_FLAT
XRPUSDT,1724889599999,1725235199999,-4.626300,-4.626300,1.0000,2024-09,BTC_FLAT
ETHUSDT,1724918399999,1725235199999,-4.644800,-4.644800,1.0000,2024-09,BTC_FLAT
DOTUSDT,1724947199999,1725033599999,-5.868000,-5.868000,1.0000,2024-08,BTC_FLAT
DOTUSDT,1725119999999,1725724800000,3.344200,3.344200,1.0000,2024-09,BTC_FLAT
BTCUSDT,1725177599999,1725638399999,6.290700,6.290700,1.0000,2024-09,BTC_FLAT
AAVEUSDT,1725206399999,1725436799999,-6.752600,-6.752600,1.0000,2024-09,BTC_FLAT
ETHUSDT,1725321599999,1725436799999,7.843300,7.843300,1.0000,2024-09,BTC_FLAT
XRPUSDT,1725321599999,1725436799999,-3.549600,-3.549600,1.0000,2024-09,BTC_FLAT
ETHUSDT,1725523199999,1725638399999,-4.566800,-4.566800,1.0000,2024-09,BTC_DOWN
XRPUSDT,1725523199999,1725609599999,-3.700900,-3.700900,1.0000,2024-09,BTC_DOWN
AAVEUSDT,1725667199999,1726012799999,15.535900,15.535900,1.0000,2024-09,BTC_DOWN
XRPUSDT,1725695999999,1726156799999,7.928400,7.928400,1.0000,2024-09,BTC_DOWN
ETHUSDT,1725724799999,1726329600000,5.041000,5.041000,1.0000,2024-09,BTC_DOWN
BTCUSDT,1725724799999,1726243199999,7.513000,7.513000,1.0000,2024-09,BTC_DOWN
DOTUSDT,1725811199999,1726415999999,10.145800,10.145800,1.0000,2024-09,BTC_DOWN
AAVEUSDT,1726156799999,1726761600000,-4.033800,-4.033800,1.0000,2024-09,BTC_FLAT
XRPUSDT,1726271999999,1726329599999,-3.494100,-3.494100,1.0000,2024-09,BTC_FLAT
BTCUSDT,1726329599999,1726703999999,-3.031500,-3.031500,1.0000,2024-09,BTC_UP
ETHUSDT,1726415999999,1726444799999,-3.053100,-3.053100,1.0000,2024-09,BTC_UP
XRPUSDT,1726444799999,1726963199999,6.741100,6.741100,1.0000,2024-09,BTC_UP
DOTUSDT,1726502399999,1726675199999,-4.569200,-4.569200,1.0000,2024-09,BTC_UP
ETHUSDT,1726559999999,1726790399999,6.949300,6.949300,1.0000,2024-09,BTC_UP
DOTUSDT,1726761599999,1727222399999,9.461900,9.461900,1.0000,2024-09,BTC_UP
BTCUSDT,1726790399999,1727366399999,-3.241300,-3.241300,1.0000,2024-09,BTC_UP
AAVEUSDT,1726847999999,1726991999999,-5.855200,-5.855200,1.0000,2024-09,BTC_UP
ETHUSDT,1727020799999,1727625600000,3.612300,3.612300,1.0000,2024-09,BTC_UP
XRPUSDT,1727049599999,1727510399999,-3.417400,-3.417400,1.0000,2024-09,BTC_UP
DOTUSDT,1727308799999,1727395199999,-5.055800,-5.055800,1.0000,2024-09,BTC_UP
BTCUSDT,1727452799999,1727798399999,4.889600,4.889600,1.0000,2024-10,BTC_UP
DOTUSDT,1727510399999,1727798399999,9.264400,9.264400,1.0000,2024-10,BTC_UP
AAVEUSDT,1727510399999,1727827199999,11.619500,11.619500,1.0000,2024-10,BTC_UP
XRPUSDT,1727654399999,1727740799999,-4.217800,-4.217800,1.0000,2024-09,BTC_FLAT
ETHUSDT,1727711999999,1727798399999,-2.881900,-2.881900,1.0000,2024-10,BTC_FLAT
ETHUSDT,1727884799999,1727913599999,-3.994100,-3.994100,1.0000,2024-10,BTC_FLAT
XRPUSDT,1727884799999,1727971199999,11.653100,11.653100,1.0000,2024-10,BTC_FLAT
DOTUSDT,1727999999999,1728604800000,1.280800,1.280800,1.0000,2024-10,BTC_FLAT
AAVEUSDT,1727999999999,1728604800000,-2.182200,-2.182200,1.0000,2024-10,BTC_FLAT
ETHUSDT,1728028799999,1728633600000,0.989200,0.989200,1.0000,2024-10,BTC_FLAT
XRPUSDT,1728172799999,1728777600000,1.790000,1.790000,1.0000,2024-10,BTC_FLAT
DOTUSDT,1728691199999,1728921599999,-4.010800,-4.010800,1.0000,2024-10,BTC_FLAT
AAVEUSDT,1728691199999,1728892799999,9.164800,9.164800,1.0000,2024-10,BTC_FLAT
ETHUSDT,1728719999999,1728921599999,6.054800,6.054800,1.0000,2024-10,BTC_FLAT
BTCUSDT,1728719999999,1728921599999,5.214600,5.214600,1.0000,2024-10,BTC_FLAT
XRPUSDT,1728892799999,1729497600000,1.737400,1.737400,1.0000,2024-10,BTC_FLAT
AAVEUSDT,1728979199999,1729007999999,-4.453100,-4.453100,1.0000,2024-10,BTC_UP
DOTUSDT,1729036799999,1729468799999,-4.324500,-4.324500,1.0000,2024-10,BTC_UP
ETHUSDT,1729036799999,1729439999999,-3.644700,-3.644700,1.0000,2024-10,BTC_UP
AAVEUSDT,1729094399999,1729699200000,5.046700,5.046700,1.0000,2024-10,BTC_UP
DOTUSDT,1729555199999,1729699199999,-4.317700,-4.317700,1.0000,2024-10,BTC_UP
ETHUSDT,1729612799999,1729727999999,5.417900,5.417900,1.0000,2024-10,BTC_UP
XRPUSDT,1729756799999,1729900799999,-2.886600,-2.886600,1.0000,2024-10,BTC_UP
AAVEUSDT,1729785599999,1729900799999,-3.974600,-3.974600,1.0000,2024-10,BTC_FLAT
ETHUSDT,1729814399999,1730188799999,-3.161400,-3.161400,1.0000,2024-10,BTC_FLAT
BTCUSDT,1729929599999,1730188799999,5.156700,5.156700,1.0000,2024-10,BTC_FLAT
AAVEUSDT,1729987199999,1730303999999,9.853500,9.853500,1.0000,2024-10,BTC_FLAT
XRPUSDT,1730102399999,1730246399999,-2.889600,-2.889600,1.0000,2024-10,BTC_FLAT
ETHUSDT,1730332799999,1730390399999,-3.550900,-3.550900,1.0000,2024-10,BTC_UP
XRPUSDT,1730332799999,1730620799999,4.705600,4.705600,1.0000,2024-11,BTC_UP
