measure,H,harvest,n,ic,t,ic_h1,ic_h2,abs_t,stable
C_volshare_slot1_252b,1,Asia,1361,0.024260384355145295,3.2011563396024614,0.02202780080817888,0.026236313560839945,3.2011563396024614,True
C_volshare_slot1_252b,1,Euro,1361,0.017035029301404124,2.261313923141269,0.031037784292658483,0.004678517981320747,2.261313923141269,True
C_volshare_slot1_252b,1,US,1360,0.03587903076596942,4.670374095527525,0.05288007533003605,0.020855947065312207,4.670374095527525,True
C_volshare_slot1_252b,3,all,4080,0.037417726677020986,8.444634105558523,0.04803891364903287,0.028023004713324563,8.444634105558523,True
C_volshare_slot1_252b,6,all,4077,0.04360957234836851,9.904989025675173,0.055075637578849986,0.033453459991119656,9.904989025675173,True
C_volshare_slot1_252b,9,all,4074,0.05145834208952111,11.753328944406189,0.06212044790340254,0.042001217201340035,11.753328944406189,True
C_volshare_slot1_252b,21,all,4062,0.059823629261967964,13.624763328467068,0.07538171657527633,0.045946713935938396,13.624763328467068,True
C_volatshare_slot1_252b,1,all,4082,0.015498671219966592,4.008837147876241,0.01372983999429586,0.017061805413395047,4.008837147876241,True
C_volatshare_slot1_252b,1,Asia,1361,0.01917061630507626,2.8322780912979435,0.007515629087163557,0.029485764272176286,2.8322780912979435,True
C_volatshare_slot1_252b,1,Euro,1361,0.015036489091943672,2.300359222350502,0.011726023522756732,0.017957757464199912,2.300359222350502,True
C_volatshare_slot1_252b,1,US,1360,0.012286548143058462,1.8109373952544077,0.021957607515454957,0.003740653572990647,1.8109373952544077,True
C_volatshare_slot1_252b,3,all,4080,0.020117503518449313,5.210835839598545,0.016967596965984162,0.022903679522130963,5.210835839598545,True
C_volatshare_slot1_252b,6,all,4077,0.021073869870829005,5.3996169425206,0.013767511229620494,0.027545505762556252,5.3996169425206,True
C_volatshare_slot1_252b,9,all,4074,0.023545131311000167,5.971612309129685,0.011587746284045436,0.03415114906302347,5.971612309129685,True
C_volatshare_slot1_252b,21,all,4062,0.020604887580146725,5.054230130455221,-0.0038700873765721757,0.042435151689190376,5.054230130455221,False
C_volshare_slot2_252b,1,all,4082,0.003834554231576744,0.9329038150788256,-0.02120008029958159,0.025957916080754505,0.9329038150788256,False
C_volshare_slot2_252b,1,Asia,1361,0.017037177597973012,2.343552635848494,-0.004168535583791819,0.035805114887651306,2.343552635848494,False
C_volshare_slot2_252b,1,Euro,1361,0.03170055443305989,4.553618216478799,0.006184134655124054,0.05421711849713052,4.553618216478799,True
C_volshare_slot2_252b,1,US,1360,-0.037264266853631996,-5.330454422892902,-0.06564253518123028,-0.012187625312070086,5.330454422892902,True
C_volshare_slot2_252b,3,all,4080,0.013481814480029837,3.3082692145623422,-0.020443309244690122,0.04348948742822325,3.3082692145623422,False
C_volshare_slot2_252b,6,all,4077,0.018679519376210093,4.5606839375500785,-0.01919216708739698,0.052224514555584536,4.5606839375500785,False
C_volshare_slot2_252b,9,all,4074,0.015251565488179653,3.7148340198591785,-0.026467773727193465,0.052255981698202586,3.7148340198591785,False
C_volshare_slot2_252b,21,all,4062,0.024011274905154485,5.867021189129864,-0.030342672626697702,0.0724918568909472,5.867021189129864,False
C_volatshare_slot2_252b,1,all,4082,0.0005251245480372169,0.13526945280602595,-0.00992601634159802,0.009760904337447219,0.13526945280602595,False
C_volatshare_slot2_252b,1,Asia,1361,-0.014008428633897523,-2.0596756565277934,-0.021220983118685116,-0.0076250182242309375,2.0596756565277934,True
C_volatshare_slot2_252b,1,Euro,1361,0.03491840152577227,5.248652062759363,0.017273017363761464,0.050489293773853715,5.248652062759363,True
C_volatshare_slot2_252b,1,US,1360,-0.01934920198584824,-2.9214765771613274,-0.025812379560188444,-0.013637973048965902,2.9214765771613274,True
C_volatshare_slot2_252b,3,all,4080,0.0050307821871141785,1.3056187512675033,-0.012320211837626813,0.020378197225164523,1.3056187512675033,False
C_volatshare_slot2_252b,6,all,4077,0.00814507145876487,2.085411210245827,-0.00630090228362503,0.020940649496080627,2.085411210245827,False
C_volatshare_slot2_252b,9,all,4074,0.008370704746476056,2.1408806237882794,-0.0017511164285122294,0.017348605418130783,2.1408806237882794,False
C_volatshare_slot2_252b,21,all,4062,0.014620946770655417,3.621709625466502,0.0073480359216298195,0.021107963200969353,3.621709625466502,True
C_volshare_weekend_252b,1,all,4082,-0.023513117203418744,-5.249498295421428,-0.013270286849791334,-0.032564810847718,5.249498295421428,True
C_volshare_weekend_252b,1,Asia,1361,-0.013537345624799127,-1.7596810891677335,-0.010841638945665597,-0.015923158045805116,1.7596810891677335,True
C_volshare_weekend_252b,1,Euro,1361,-0.05002461636490027,-6.287498653827333,-0.027348683700508823,-0.0700346371669497,6.287498653827333,True
C_volshare_weekend_252b,1,US,1360,-0.006965230997334151,-0.9195788167820624,-0.0016243445613565305,-0.011684740064029062,0.9195788167820624,True
C_volshare_weekend_252b,3,all,4080,-0.04224433367083327,-9.4312904303687,-0.027708063695604877,-0.055102050531139216,9.4312904303687,True
C_volshare_weekend_252b,6,all,4077,-0.05352514634569726,-12.28216562311769,-0.0394644619187981,-0.06597945285703484,12.28216562311769,True
C_volshare_weekend_252b,9,all,4074,-0.06127860444102221,-14.129936350388075,-0.04380908783783291,-0.07677379864903866,14.129936350388075,True
C_volshare_weekend_252b,21,all,4062,-0.0857648391813751,-19.59108405706439,-0.0639796300823244,-0.1051959874928246,19.59108405706439,True
C_volatshare_weekend_252b,1,all,4082,-0.02376589008179563,-5.6576528142031135,-0.012095425197775142,-0.034079198920235525,5.6576528142031135,True
C_volatshare_weekend_252b,1,Asia,1361,-0.005489023525297166,-0.7533273359646973,-0.00411103598649929,-0.0067085997542332305,0.7533273359646973,True
C_volatshare_weekend_252b,1,Euro,1361,-0.053570483037979844,-7.392616311066768,-0.03858809067520501,-0.06679145997774519,7.392616311066768,True
C_volatshare_weekend_252b,1,US,1360,-0.01222968741269835,-1.691281873089477,0.006400336351746788,-0.02869222918792827,1.691281873089477,False
C_volatshare_weekend_252b,3,all,4080,-0.03607274269192574,-8.759322092954832,-0.014193105849532118,-0.055425862577922876,8.759322092954832,True
C_volatshare_weekend_252b,6,all,4077,-0.046902273229701766,-11.469632371549098,-0.019587096481464963,-0.07109679842529543,11.469632371549098,True
C_volatshare_weekend_252b,9,all,4074,-0.05437401701584949,-13.52343869293679,-0.02198600729461481,-0.0831016865925815,13.52343869293679,True
C_volatshare_weekend_252b,21,all,4062,-0.06944047648921542,-17.044040510531897,-0.023927205722109487,-0.11003568539420279,17.044040510531897,True
C_volshare_US_minus_Asia_252b,1,all,4082,0.012873661205983612,3.150941373428181,-0.006417050238226355,0.029921059644221766,3.150941373428181,False
C_volshare_US_minus_Asia_252b,1,Asia,1361,0.024491782623840736,3.3641980020659314,0.0028963022229882597,0.04360468009772542,3.3641980020659314,True
C_volshare_US_minus_Asia_252b,1,Euro,1361,0.04175823247742517,5.986317252160106,0.027448254198147067,0.054385848165086896,5.986317252160106,True
C_volshare_US_minus_Asia_252b,1,US,1360,-0.02765881287499838,-4.04640801826479,-0.04961030486694482,-0.008261234078790869,4.04640801826479,True
C_volshare_US_minus_Asia_252b,3,all,4080,0.02580894486130952,6.389023386155412,0.001458409252800349,0.04734764033026798,6.389023386155412,True
C_volshare_US_minus_Asia_252b,6,all,4077,0.03390224267294578,8.340057531223936,0.007511423698620975,0.05727801433614282,8.340057531223936,True
C_volshare_US_minus_Asia_252b,9,all,4074,0.03400679981558827,8.380371864341987,0.00536661787695793,0.059410203434151085,8.380371864341987,True
C_volshare_US_minus_Asia_252b,21,all,4062,0.04821260019125584,12.151279745080062,0.014656879983642174,0.0781423646055922,12.151279745080062,True
C_volatshare_US_minus_Asia_252b,1,all,4082,0.0076202926665428225,1.9484001984665749,-0.0019957101222163854,0.016118052399110374,1.9484001984665749,False
C_volatshare_US_minus_Asia_252b,1,Asia,1361,-0.0062732425932859074,-0.9096910575419059,-0.02057418736440234,0.006383687751234039,0.9096910575419059,False
C_volatshare_US_minus_Asia_252b,1,Euro,1361,0.04367455121157894,6.499930126530599,0.028598080685195017,0.05697854594993708,6.499930126530599,True
C_volatshare_US_minus_Asia_252b,1,US,1360,-0.014556725268138984,-2.2053444887907814,-0.013981903817156287,-0.015064669985212336,2.2053444887907814,True
C_volatshare_US_minus_Asia_252b,3,all,4080,0.013039901851341733,3.3936578745455157,-0.0038557005806471294,0.02798451093090694,3.3936578745455157,False
C_volatshare_US_minus_Asia_252b,6,all,4077,0.016475608795533815,4.257163255333359,0.00020240125993463428,0.03088966634903632,4.257163255333359,True
C_volatshare_US_minus_Asia_252b,9,all,4074,0.01726314039907684,4.5065782659293845,0.0027935158527516947,0.030097476205567176,4.5065782659293845,True
C_volatshare_US_minus_Asia_252b,21,all,4062,0.018470014920151205,4.806155056825874,0.001725011015339943,0.033405591295425335,4.806155056825874,True
D_volspread_US_Asia_21b,1,all,4313,0.0053019814758812605,1.3560090470282213,-0.0024442385132392073,0.012973134266214683,1.3560090470282213,False
D_volspread_US_Asia_21b,1,Asia,1438,0.005103027846762152,0.7607178109934217,0.0038578410531004406,0.006337866827734155,0.7607178109934217,True
D_volspread_US_Asia_21b,1,Euro,1438,0.015861765804178925,2.2949587952108823,0.005680910217282045,0.025929970153599772,2.2949587952108823,True
D_volspread_US_Asia_21b,1,US,1437,-0.005066059265537503,-0.7574570441599549,-0.01688028090739569,0.006633620061233417,0.7574570441599549,False
D_volspread_US_Asia_21b,3,all,4311,0.011029414998950103,2.810970858485981,-0.004842517038017828,0.026762055253607458,2.810970858485981,False
D_volspread_US_Asia_21b,6,all,4308,0.017668185641729218,4.479839285568052,-0.004621872768964327,0.039793285248273316,4.479839285568052,False
D_volspread_US_Asia_21b,9,all,4305,0.019834664315650775,4.990014600932546,-0.003284184690907416,0.04281430765426767,4.990014600932546,False
D_volspread_US_Asia_21b,21,all,4293,0.03635786788393803,9.14599817238023,0.016701173254049205,0.05600540709015201,9.14599817238023,True
D_volspread_wknd_21b,1,all,4313,-0.006884366216197424,-1.7341980899475027,0.003067528648399495,-0.016739819090874394,1.7341980899475027,False
D_volspread_wknd_21b,1,Asia,1438,0.002150362629178064,0.30928022594498084,0.005286947686403384,-0.0009601566242476003,0.30928022594498084,False
D_volspread_wknd_21b,1,Euro,1438,-0.017651058771328974,-2.5462318285008396,-0.0017438939402886712,-0.03338221071350576,2.5462318285008396,True
D_volspread_wknd_21b,1,US,1437,-0.005151197242899438,-0.7648588924857783,0.005656428116513137,-0.015854039530960363,0.7648588924857783,False
D_volspread_wknd_21b,3,all,4311,-0.013580492089069689,-3.441217172734025,0.005608785410642408,-0.03260136484398062,3.441217172734025,False
D_volspread_wknd_21b,6,all,4308,-0.01876938272915589,-4.797052147566407,0.0063850892164191595,-0.04373769762055462,4.797052147566407,False
D_volspread_wknd_21b,9,all,4305,-0.022552515499884553,-5.7872174678615025,0.0058931775949961135,-0.05082692836770017,5.7872174678615025,False
D_volspread_wknd_21b,21,all,4293,-0.04454550801457947,-11.099888082548647,0.002330251891694207,-0.09139943477697504,11.099888082548647,False
D_volspread_US_Asia_63b,1,all,4271,0.005880712421871873,1.522640110078904,-0.0028334946458683607,0.01434157613692746,1.522640110078904,False
D_volspread_US_Asia_63b,1,Asia,1424,-0.00038257610160877844,-0.058960542555488625,-0.005587225039477857,0.004677899735488304,0.058960542555488625,False
D_volspread_US_Asia_63b,1,Euro,1424,0.0225795126925163,3.3567640075277208,0.009219686890489926,0.03553281544109236,3.3567640075277208,True
D_volspread_US_Asia_63b,1,US,1423,-0.004562132784003893,-0.6678489164757677,-0.012129017499895877,0.002784662487243036,0.6678489164757677,False
D_volspread_US_Asia_63b,3,all,4269,0.012311072113932066,3.1114076522585075,-0.0031935461575802308,0.027378839708972202,3.1114076522585075,False
D_volspread_US_Asia_63b,6,all,4266,0.017800293549553377,4.477674899558719,-0.0026927050746215725,0.037743526253190794,4.477674899558719,False
D_volspread_US_Asia_63b,9,all,4263,0.0214270393525576,5.357243666419268,-0.0025905495258806877,0.04483278599462993,5.357243666419268,False
D_volspread_US_Asia_63b,21,all,4251,0.025248514303274204,6.240868381156264,-0.00983060992907144,0.05962507573078013,6.240868381156264,False
D_volspread_wknd_63b,1,all,4271,-0.016965720107517998,-4.238465632876403,-0.008825504399192536,-0.024869279798480973,4.238465632876403,True
D_volspread_wknd_63b,1,Asia,1424,-0.0016222087954692035,-0.23690187661157336,-0.005524852389429804,0.0021723283277445666,0.23690187661157336,False
D_volspread_wknd_63b,1,Euro,1424,-0.034016620083138535,-4.802890552493582,-0.01309059786541002,-0.054305889204338646,4.802890552493582,True
D_volspread_wknd_63b,1,US,1423,-0.015257131592460968,-2.22919191080991,-0.007865771433479243,-0.02243350759169391,2.22919191080991,True
D_volspread_wknd_63b,3,all,4269,-0.028529607534045133,-7.042270826318422,-0.011026812433379826,-0.04553925228776328,7.042270826318422,True
D_volspread_wknd_63b,6,all,4266,-0.03575902084702618,-8.986027671305663,-0.015452420488521763,-0.05552085579350782,8.986027671305663,True
D_volspread_wknd_63b,9,all,4263,-0.03985288938269868,-10.11889528069705,-0.016729864237517943,-0.06238686108508881,10.11889528069705,True
D_volspread_wknd_63b,21,all,4251,-0.06237814102327032,-15.62537292200955,-0.032084037944765595,-0.09206551544207514,15.62537292200955,True
D_volspread_US_Asia_126b,1,all,4208,0.00891361461920729,2.3066945644038443,0.0011649501469647731,0.016211733764498925,2.3066945644038443,True
D_volspread_US_Asia_126b,1,Asia,1403,-0.0027738089512695263,-0.4177727782840178,-0.011979176757951512,0.005908816362235227,0.4177727782840178,False
D_volspread_US_Asia_126b,1,Euro,1403,0.031161781510936865,4.680217337718088,0.018400677445370515,0.04316392641354423,4.680217337718088,True
D_volspread_US_Asia_126b,1,US,1402,-0.0016546613292360995,-0.24527346417302154,-0.002907320648135101,-0.0004748713889988136,0.24527346417302154,True
D_volspread_US_Asia_126b,3,all,4206,0.016518986810281782,4.302545687321425,-0.00012566380294928094,0.03221031794266265,4.302545687321425,False
D_volspread_US_Asia_126b,6,all,4203,0.02371284925998998,6.112409306468915,0.0023527425502209974,0.04387750133891621,6.112409306468915,True
D_volspread_US_Asia_126b,9,all,4200,0.023909880433417345,6.189202227265394,0.0008850858531934766,0.04567625641222092,6.189202227265394,True
D_volspread_US_Asia_126b,21,all,4188,0.025709119077384053,6.555679679122019,-0.0015881859379736827,0.05165872296017174,6.555679679122019,False
D_volspread_wknd_126b,1,all,4208,-0.02462701264987303,-6.012711035159047,-0.014634770688401084,-0.03403825669388052,6.012711035159047,True
D_volspread_wknd_126b,1,Asia,1403,-0.006446891095171937,-0.914798672736037,-0.006304124092919392,-0.006581550829983545,0.914798672736037,True
D_volspread_wknd_126b,1,Euro,1403,-0.05178755696825497,-7.232325117057853,-0.03287379857053747,-0.0695764307033143,7.232325117057853,True
D_volspread_wknd_126b,1,US,1402,-0.015640184449128233,-2.227634450542887,-0.004738640352622121,-0.025907566700685232,2.227634450542887,True
D_volspread_wknd_126b,3,all,4206,-0.04007247165852853,-9.813704101387708,-0.022074762484988353,-0.0570393651565403,9.813704101387708,True
D_volspread_wknd_126b,6,all,4203,-0.04922607355377683,-12.106953359853815,-0.03029152704331026,-0.06710091602734866,12.106953359853815,True
D_volspread_wknd_126b,9,all,4200,-0.05601926401491817,-13.979310763170803,-0.03463494924990068,-0.07623482049263965,13.979310763170803,True
D_volspread_wknd_126b,21,all,4188,-0.0788730162538868,-19.37804857385257,-0.052309554676057954,-0.10412500744175295,19.37804857385257,True
E_intrabar_slot0_21b,1,all,4313,-0.01078767120931255,-2.549014060065415,-0.02018555609010907,-0.0014808595091790374,2.549014060065415,True
E_intrabar_slot0_21b,1,Asia,1438,-0.003794913087790624,-0.518962517551602,-0.01089587419343374,0.003247037260741881,0.518962517551602,False
E_intrabar_slot0_21b,1,Euro,1438,-0.029452938540853037,-3.9783817440946643,-0.045104288424126476,-0.013974770952276953,3.9783817440946643,True
E_intrabar_slot0_21b,1,US,1437,0.0008929608324457573,0.1231033863857585,-0.00456949821486024,0.006302459750484245,0.1231033863857585,False
E_intrabar_slot0_21b,3,all,4311,-0.016426278067944198,-3.9014260006117327,-0.021790567069598595,-0.011109065967459064,3.9014260006117327,True
E_intrabar_slot0_21b,6,all,4308,-0.017377796673142,-4.126612259587298,-0.024141616481897204,-0.010664032885173152,4.126612259587298,True
E_intrabar_slot0_21b,9,all,4305,-0.013804924194408638,-3.3421049287838787,-0.022103078367067184,-0.0055567357485887025,3.3421049287838787,True
E_intrabar_slot0_21b,21,all,4293,-0.014582686159463303,-3.709263295840335,-0.01595295928701975,-0.013213051258794396,3.709263295840335,True
E_intrabar_slot1_21b,1,all,4313,-0.015657082523317007,-3.6921227716041143,-0.010707651902710448,-0.020558549118527742,3.6921227716041143,True
E_intrabar_slot1_21b,1,Asia,1438,-0.00543453691466282,-0.7419297453053131,-0.0020831785092296686,-0.008758044696228106,0.7419297453053131,True
E_intrabar_slot1_21b,1,Euro,1438,-0.017548471585511337,-2.3595855693346,-0.02300242267853604,-0.012154868499048448,2.3595855693346,True
E_intrabar_slot1_21b,1,US,1437,-0.02399403667349743,-3.3009597576976946,-0.007049416720915959,-0.040774373607148064,3.3009597576976946,True
E_intrabar_slot1_21b,3,all,4311,-0.026227569991554227,-6.066165876763555,-0.02103762976780549,-0.031371963395787385,6.066165876763555,True
E_intrabar_slot1_21b,6,all,4308,-0.026098483533222822,-6.158048755114236,-0.024358980579814452,-0.027825113199279418,6.158048755114236,True
E_intrabar_slot1_21b,9,all,4305,-0.027260977574022953,-6.462315445210188,-0.02953521370295655,-0.025000435317102387,6.462315445210188,True
E_intrabar_slot1_21b,21,all,4293,-0.019978422874064577,-4.966726006267657,-0.025907476508075095,-0.014052130792748054,4.966726006267657,True
E_intrabar_slot2_21b,1,all,4313,-0.007771680110476565,-1.8130246937915029,-0.008412437513024972,-0.00713713217052784,1.8130246937915029,True
E_intrabar_slot2_21b,1,Asia,1438,-0.05194212127086733,-7.111234514193888,-0.05021987715313208,-0.053650053110615874,7.111234514193888,True
E_intrabar_slot2_21b,1,Euro,1438,0.01634173965994477,2.1738551615428023,0.0023873292699203644,0.030141744402500024,2.1738551615428023,True
E_intrabar_slot2_21b,1,US,1437,0.012299298844830359,1.6808663209850734,0.0226537072876894,0.0020452794034948865,1.6808663209850734,True
E_intrabar_slot2_21b,3,all,4311,-0.002833734871976475,-0.6603641253055939,-0.0033976789389633683,-0.0022747399677021667,0.6603641253055939,True
E_intrabar_slot2_21b,6,all,4308,0.0003491712738294769,0.08257774109665802,0.001068827368065196,-0.00036515896586980956,0.08257774109665802,False
E_intrabar_slot2_21b,9,all,4305,0.0015333420379002915,0.36597207611116106,-0.0010043585760870714,0.004055762379547754,0.36597207611116106,False
E_intrabar_slot2_21b,21,all,4293,0.006271215605293956,1.532211975496135,-0.008639715424608523,0.021175201627730247,1.532211975496135,False
E_intrabar_slot0_63b,1,all,4271,-0.007626591232393203,-1.8716961697672185,-0.015530145813996733,4.718765071423352e-05,1.8716961697672185,False
E_intrabar_slot0_63b,1,Asia,1424,0.019388561615794022,2.7248405752079883,0.0037126840770565473,0.034630204319663425,2.7248405752079883,True
E_intrabar_slot0_63b,1,Euro,1424,-0.03676968729082863,-5.34876339071825,-0.04480907635048336,-0.028974926943915805,5.34876339071825,True
E_intrabar_slot0_63b,1,US,1423,-0.0054971526298679555,-0.7735687646274038,-0.005521495710490705,-0.005473517588986314,0.7735687646274038,True
E_intrabar_slot0_63b,3,all,4269,-0.012894146630372937,-3.136277801007432,-0.021076216770609703,-0.0049426105679904134,3.136277801007432,True
E_intrabar_slot0_63b,6,all,4266,-0.0113408135709777,-2.8498969346694385,-0.015543355021134771,-0.007251013750843342,2.8498969346694385,True
E_intrabar_slot0_63b,9,all,4263,-0.011535312580898203,-2.9315147253602145,-0.012588553102593998,-0.010508903105378083,2.9315147253602145,True
E_intrabar_slot0_63b,21,all,4251,-0.011417292200359128,-2.877070326002445,-0.0075100164245534605,-0.015246313268032679,2.877070326002445,True
E_intrabar_slot1_63b,1,all,4271,-0.006268288070962298,-1.5212001335979053,-0.004069788875802754,-0.008402871507333168,1.5212001335979053,True
E_intrabar_slot1_63b,1,Asia,1424,-0.0006155730726990316,-0.08579962864383309,0.005342580646224373,-0.006408680982233978,0.08579962864383309,False
E_intrabar_slot1_63b,1,Euro,1424,0.0022487344116557595,0.3137134061791958,-0.0011724141914096122,0.00556578167410227,0.3137134061791958,False
E_intrabar_slot1_63b,1,US,1423,-0.02044798320291943,-2.897146365495557,-0.016392960142882114,-0.024385062378939035,2.897146365495557,True
E_intrabar_slot1_63b,3,all,4269,-0.009652440415999908,-2.2853651718074883,-0.005774299086863472,-0.013421313097987463,2.2853651718074883,True
E_intrabar_slot1_63b,6,all,4266,-0.0030566542651361624,-0.7290923139664938,-0.0008329225522614466,-0.005220729900607207,0.7290923139664938,True
E_intrabar_slot1_63b,9,all,4263,0.0018724712378283617,0.4415128531954019,0.004372094220649126,-0.0005634744573337002,0.4415128531954019,False
E_intrabar_slot1_63b,21,all,4251,0.013494749640821646,3.2894894231291487,0.015190907530863749,0.011832562309359796,3.2894894231291487,True
E_intrabar_slot2_63b,1,all,4271,-0.0040187743223387955,-0.9297794681402208,-0.005885805134453162,-0.0022060226708904254,0.9297794681402208,True
E_intrabar_slot2_63b,1,Asia,1424,-0.04416484978652335,-6.012857062629948,-0.05286366804585428,-0.03570699602191073,6.012857062629948,True
E_intrabar_slot2_63b,1,Euro,1424,-0.0008428590924155719,-0.11330085805552548,-0.011597082248032018,0.00958412629083081,0.11330085805552548,False
E_intrabar_slot2_63b,1,US,1423,0.032977366347786384,4.374568185757673,0.0468703503868341,0.019488471872201277,4.374568185757673,True
E_intrabar_slot2_63b,3,all,4269,-0.0009046599724202496,-0.20959034830112555,-0.006481192734072054,0.004514751080935593,0.20959034830112555,False
E_intrabar_slot2_63b,6,all,4266,0.0032081773900425846,0.7568455827173334,-0.0005887487091984357,0.006903243307157811,0.7568455827173334,False
E_intrabar_slot2_63b,9,all,4263,0.00655005946244819,1.5522551102478679,0.004709061736897185,0.008344158218612766,1.5522551102478679,True
E_intrabar_slot2_63b,21,all,4251,0.01331082948334876,3.1687303744484314,0.005740289551531536,0.020729747050439323,3.1687303744484314,True
E_intrabar_slot0_126b,1,all,4208,-0.012677563388192942,-3.133404136988762,-0.024837359823209226,-0.0012247971104503302,3.133404136988762,True
E_intrabar_slot0_126b,1,Asia,1403,0.019276465740809066,2.741736145974998,0.0043033711014235,0.0333992876929165,2.741736145974998,True
E_intrabar_slot0_126b,1,Euro,1403,-0.04554785725210004,-6.596241585122782,-0.057704385397883855,-0.034114331471833105,6.596241585122782,True
E_intrabar_slot0_126b,1,US,1402,-0.011760645112107464,-1.6837994677426573,-0.021153919189232977,-0.0029137941807427154,1.6837994677426573,True
E_intrabar_slot0_126b,3,all,4206,-0.019849720403126332,-4.843539621940101,-0.030964822249406204,-0.009371234089843547,4.843539621940101,True
E_intrabar_slot0_126b,6,all,4203,-0.021370515871654457,-5.157117676401848,-0.02975652139316556,-0.013453847384418495,5.157117676401848,True
E_intrabar_slot0_126b,9,all,4200,-0.02483200135126773,-5.998031286639676,-0.032515963923103276,-0.01756800523773537,5.998031286639676,True
E_intrabar_slot0_126b,21,all,4188,-0.03186714506973614,-7.55494149687095,-0.03980993863550342,-0.02431649687796576,7.55494149687095,True
E_intrabar_slot1_126b,1,all,4208,-0.001267058751229356,-0.30933552443743567,0.00036128844054762277,-0.0028007258570977504,0.30933552443743567,False
E_intrabar_slot1_126b,1,Asia,1403,0.0012111533287959754,0.1729342542644509,0.0003356408642752282,0.0020369483264949077,0.1729342542644509,True
E_intrabar_slot1_126b,1,Euro,1403,0.01553392775210684,2.170920863838352,0.019878542510121455,0.0114477064029368,2.170920863838352,True
E_intrabar_slot1_126b,1,US,1402,-0.020560008546133934,-2.897490257328911,-0.01913028033572988,-0.021906566971445232,2.897490257328911,True
E_intrabar_slot1_126b,3,all,4206,0.001399384679677501,0.34055035411966544,0.004233561578034628,-0.0012724652277344623,0.34055035411966544,False
E_intrabar_slot1_126b,6,all,4203,0.009866729044947425,2.3727394159857855,0.015831439215615837,0.00423584400408978,2.3727394159857855,True
E_intrabar_slot1_126b,9,all,4200,0.012080058658628347,2.896380325089532,0.017336042580888014,0.0071113401846441045,2.896380325089532,True
E_intrabar_slot1_126b,21,all,4188,0.01191069994324526,2.971813334861965,0.0072185885261440595,0.016371156115720136,2.971813334861965,True
E_intrabar_slot2_126b,1,all,4208,-0.0044224569420695335,-1.0374183832831492,-0.007560387772566169,-0.0014669807883807345,1.0374183832831492,True
E_intrabar_slot2_126b,1,Asia,1403,-0.042823092052187595,-5.888265942944391,-0.04897868187921514,-0.03701705788015745,5.888265942944391,True
E_intrabar_slot2_126b,1,Euro,1403,-0.0026719575956174186,-0.36415861864850946,-0.0182660837614398,0.011994717083164342,0.36415861864850946,False
E_intrabar_slot2_126b,1,US,1402,0.03225382014525095,4.353371996531496,0.04462451157899563,0.02060275342094849,4.353371996531496,True
E_intrabar_slot2_126b,3,all,4206,-0.0007529671685559936,-0.17632730481769274,-0.007691969984328353,0.005788605462848806,0.17632730481769274,False
E_intrabar_slot2_126b,6,all,4203,0.005579700513342732,1.329462618309434,-0.0002532777045821033,0.011086226203807387,1.329462618309434,False
E_intrabar_slot2_126b,9,all,4200,0.005494403849982718,1.3213289842301492,0.00019293944292510026,0.010506117075922786,1.3213289842301492,True
E_intrabar_slot2_126b,21,all,4188,0.014147204854191442,3.480510880858042,0.00439063002657569,0.023422085721990112,3.480510880858042,True
