config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
deskclosed|volume|a252|v378|N|p1.0|c42|ph0,0.41746221185958887,0.3583239989911044,0.3583239989911044,0.04568340382964298,0.0379181156175612,0.12606061092389279,0.17155439160649133,0.17273991274006506,0.21950986900531486,9.936086490872007,60.22928858184718,0.005518835601972699,4251,0.6163541728496899,-0.37943616111966955,0.033128795369066384,C,deskclosed,252,378,True,1.0,42,0,volume,-1,0,-0.3341117444353812,1.4681117851573275,0.5630219124511182,0.1418428512459481,-0.3341117444353812,0.35243238184853315,3
deskclosed|volume|a252|v378|N|p1.0|c42|ph6,0.4888071915226209,0.4290447099295977,0.4290447099295977,0.055435362255628284,0.04748631746968024,0.12678731141152208,0.14815917662761724,0.15229608649765702,0.31180261135870213,10.072034240504408,68.41913656989827,0.005569706522211546,5131,0.5666864275787602,-0.29387047261613874,0.032625786413127945,C,deskclosed,252,378,True,1.0,42,6,volume,-1,0,0.40559707075494056,0.9465341264193363,0.10319217816347355,0.247150518385725,0.10319217816347355,0.3263737945703328,4
deskclosed|volume|a252|v378|N|p1.0|c42|ph12,0.42993151846690153,0.3699218621573808,0.3699218621573808,0.04855847330957341,0.040449263111183686,0.12988000019903356,0.15537066338263417,0.15757600168249974,0.2566968490080425,10.37186441303334,60.485863161100596,0.005761853625964875,4727,0.6554845118066995,-0.4071221986615866,0.03519724351609063,C,deskclosed,252,378,True,1.0,42,12,volume,-1,0,-0.3540085144338344,1.0834749769412306,0.4170047561264697,0.525985094557654,-0.3540085144338344,0.47149492534206183,3
deskclosed|volume|a252|v378|N|p1.0|c42|ph18,0.39835948819142125,0.34200752002755264,0.34200752002755264,0.04465589188003816,0.03696287328675929,0.131328292640414,0.13536379567922396,0.13688617600420838,0.2700263413423348,9.857187513421431,59.96209306420612,0.005496651920821447,4022,0.5814627212401282,-0.34746868704288214,0.037385705539967805,C,deskclosed,252,378,True,1.0,42,18,volume,-1,0,-0.537339764922512,1.0267366257636634,0.605642682632086,0.602009538746196,-0.537339764922512,0.6038261106891409,3
deskclosed|volume|a252|v378|N|p1.0|c42|ph24,0.7305437233769573,0.6707447619004369,0.6707447619004369,0.08670489915561097,0.07866890688737316,0.12443445251063777,0.13902963020571746,0.14056187352646898,0.5596745754285862,9.903960594248435,99.29888803857047,0.005347659915316262,4236,0.5382697696874895,-0.1489304447012523,0.029615232224373553,C,deskclosed,252,378,True,1.0,42,24,volume,-1,0,0.11992202701156793,1.1888692800210718,0.6980184674574207,0.8904098947849359,0.11992202701156793,0.7942141811211783,4
deskclosed|volume|a252|v378|N|p1.0|c42|ph30,0.6904851570668912,0.6319734151395896,0.6319734151395896,0.08255834657659533,0.07456361451243887,0.12647851183065398,0.15242055577246627,0.15396213820669935,0.48429838258244184,9.888974495347963,95.44480252762096,0.005268910625999284,4652,0.6554582375962869,-0.281796591054165,0.027023551716000214,C,deskclosed,252,378,True,1.0,42,30,volume,-1,0,-0.0321676743828576,0.753640777021843,0.6031617254737542,1.3904425433066485,-0.0321676743828576,0.6784012512477986,3
deskclosed|volume|a252|v378|N|p1.0|c42|ph36,0.3772100595347603,0.3137823130706128,0.3137823130706128,0.039807945267019695,0.03169506794566357,0.1238072934541412,0.17433158531584936,0.17694341664600965,0.17912544329960717,10.427478419813474,51.92280930545195,0.00583292808814874,4990,0.5488532768909735,-0.3345087175076974,0.02789816621686925,C,deskclosed,252,378,True,1.0,42,36,volume,-1,0,-0.20247623585671828,0.10544249027410918,0.29005447684853525,1.1111064806281425,-0.20247623585671828,0.1977484835613222,3
deskclosed|volume|a252|v378|N|p1.0|c63|ph0,0.24455370342272525,0.1996447756460662,0.1996447756460662,0.023955163311119243,0.017863145609178233,0.13300251092640547,0.18943919602866433,0.1914748605308525,0.09329238083607289,7.936978465345018,48.2019184777408,0.004426389486988461,3130,0.5161062352243477,-0.3646474363127917,0.03775280089932191,C,deskclosed,252,378,True,1.0,63,0,volume,-1,0,-0.2702820558148929,0.4250771038370004,0.47355169582936874,0.3556736826055579,-0.2702820558148929,0.3903753932212791,3
deskclosed|volume|a252|v378|N|p1.0|c63|ph9,0.6002069478392892,0.5544785599262378,0.5544785599262378,0.07417019330532382,0.06758721514260047,0.13419139951764017,0.15383312451747644,0.15619441835056425,0.43271210236787766,8.20262682635297,105.080861817056,0.004388873747285842,3630,0.6987867922582655,-0.3575533692908456,0.03249216565988414,C,deskclosed,252,378,True,1.0,63,9,volume,-1,0,0.4120581894834746,0.396291531113407,-0.21965875822948794,1.4183970178717016,-0.21965875822948794,0.4041748602984408,3
deskclosed|volume|a252|v378|N|p1.0|c63|ph18,0.4344987311163332,0.38939089085311207,0.38939089085311207,0.05046649349999832,0.04413689414856492,0.1339453498472503,0.1842920252044935,0.18639462582631083,0.23679273988131638,8.045857898181039,79.73378500238881,0.004334152782287942,3824,0.8661486671706845,-0.6121743967569107,0.03563558367229498,C,deskclosed,252,378,True,1.0,63,18,volume,-1,0,-0.05254511660317945,0.335503673576847,0.14240161970466023,1.0703049341645992,-0.05254511660317945,0.2389526466407536,3
deskclosed|volume|a252|v378|N|p1.0|c63|ph27,0.48877031139707716,0.4393890894951702,0.4393890894951702,0.056119670122540155,0.04944356197552291,0.12865433242194435,0.13225484122641984,0.13611195123372655,0.3632565805380323,8.448612535589787,81.98401671688113,0.004476957393450317,4147,0.4825988137618402,-0.20838484896622592,0.0322173364960198,C,deskclosed,252,378,True,1.0,63,27,volume,-1,0,-0.01879772819441198,0.29124226095469363,0.21268056351024728,1.3045908321088822,-0.01879772819441198,0.2519614122324705,3
deskclosed|volume|a252|v378|N|p1.0|c63|ph36,1.0017292629384464,0.9540916739100082,0.9540916739100082,0.13654218054261014,0.12922466584696957,0.13714556025038832,0.1418648654451693,0.14530413948363619,0.8893391909287109,8.63131096724568,165.7324407334156,0.004477103092347173,3746,0.6574212779696151,-0.09110470340443781,0.035222322396607546,C,deskclosed,252,378,True,1.0,63,36,volume,-1,0,0.9400000079439632,0.0055128905411790195,0.999756343859381,1.7159044957617848,0.0055128905411790195,0.9698781759016721,4
deskclosed|volume|a252|v378|N|p1.0|c63|ph45,0.7775324219131209,0.7291951158524907,0.7291951158524907,0.09434503103378122,0.08767677213435654,0.12619986432822647,0.23113401717157434,0.2325790315443499,0.3769762542744,8.15034252494844,127.46265647305606,0.004318663484125145,3307,0.5273233203190959,-0.11604690194207479,0.02595998697021264,C,deskclosed,252,378,True,1.0,63,45,volume,-1,0,-0.10673036185324522,1.0520312649437353,0.9501914162956986,1.2407055553562663,-0.10673036185324522,1.001111340619717,3
