sharpe1,sharpe2,sharpe3,ann1,ann2,vol,dd1,dd2,turn,edge_bps,cost_share,trades,long_gross,short_gross,req_min_scale,f1,f2,f3,f4,worst_fold,median_fold,pos_folds,calmar2,pq2,G,kinds,weights,purge,cadence,phase,w,nb,hold,k
1.4238911133802443,1.2522559887086853,1.0804827579405893,0.16641244976732317,0.14404995603053417,0.11257501957158558,0.09569131377726714,0.0985820143455961,25.81708723642112,69.40259513060688,0.014357413293926648,85037,97431.87082971193,-7420.623088584893,1.0,0.5627578749883155,1.9629436896740844,1.1424416312239176,1.463046789078806,0.5627578749883155,1.3027442101513618,4,1.4612194423776168,0.6470588235294118,75.65458366264028,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,63,5
1.568638469190587,1.3928031295570371,1.2168423379734192,0.18421615471145647,0.16113208558711034,0.1117919356478758,0.09153569819169272,0.09439892836487374,26.254400321361075,74.10160931063042,0.014550741734689737,86033,107341.92190173191,-5630.474120704057,1.0,0.7976611111400943,2.0602269996288745,1.1457633565714749,1.6564624195739825,0.7976611111400943,1.4011128880727286,4,1.70692706345455,0.7058823529411765,83.47229974742861,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,63,6
1.2707614624586099,1.118289189752843,0.9657639340805242,0.1494975749590013,0.12952435439677168,0.11484639012656814,0.1262661084334572,0.12932093372875575,23.359652921369012,69.76445966168191,0.013090027171913403,79320,78011.27524822066,-308.971525201614,0.8194444444444428,0.5657108589193967,1.7871157229497967,0.9406800409425574,1.3491267751805822,0.5657108589193967,1.1449034080615699,4,1.0015729910243503,0.7058823529411765,68.30308804340308,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,72,3
1.4061872359330374,1.2468947284390741,1.0874774248322856,0.16504569377827272,0.1441858247847827,0.11320999034338201,0.1116532931578893,0.11481999068830828,24.09161760735531,73.39147854250912,0.013408815423547977,83720,90429.70109939945,-2467.545536851052,1.0,0.5171910214134713,1.868450470695276,1.2267702683487103,1.561729399406639,0.5171910214134713,1.3942498338776748,4,1.2557554126283745,0.7058823529411765,71.32277620632522,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,72,4
1.5807305398773723,1.4186830964500992,1.2564764477518582,0.18749935616224866,0.16594011205960757,0.11275728841181924,0.09830822895013369,0.10098831233305927,24.436096993896243,80.2387148355334,0.013529940581720579,85329,101523.19436861569,1598.5935759899294,1.0,0.5963110216456353,2.1575429552000647,1.2923876084965482,1.7929925733501137,0.5963110216456353,1.542690090923331,4,1.6431615523223855,0.7647058823529411,79.23794782849056,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,72,5
1.7089449572711937,1.543180250374137,1.3772776394115276,0.20338621670234414,0.18119735053408714,0.11202991193342011,0.09317703971651514,0.09587044897258246,24.822456488781132,84.42391125528653,0.01368591955607604,86098,111871.85721987589,2157.350803941212,1.0,0.7662428728164605,2.2722207106923773,1.267341097778261,1.9980074705250943,0.7662428728164605,1.6326742841516777,4,1.8900229682444372,0.8235294117647058,85.78590092130274,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,72,6
1.3835386745931775,1.2394808021100716,1.095397457967458,0.16473918350793015,0.14557420262148768,0.11502403427486747,0.12318838013563105,0.12571303867620764,22.115337966532937,79.23485774875849,0.012336933518366972,80966,83617.78348058922,3181.3658656582775,0.8380952380952376,0.6428503580040862,2.125763190687891,0.7722606534930015,1.5953834083439205,0.6428503580040862,1.183822030918461,4,1.1579880985649815,0.7058823529411765,72.66247676502316,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,84,3
1.5414847182720406,1.391540883066926,1.2414666010426103,0.18346453417744502,0.16345200637141888,0.11347303257775347,0.11051215151803528,0.11352225779710068,22.74320845538727,84.20959367238731,0.012577248876839336,84336,95906.63405120486,3596.9719263130355,1.0,0.5808286556861837,2.195482124590794,1.196272398791843,1.8020529252188757,0.5808286556861837,1.4991626620053595,4,1.4398234279621012,0.7058823529411765,75.24561644000487,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,84,4
1.737648532427429,1.5858873075181688,1.433973593071893,0.20907915081537265,0.1884622666177025,0.11295665332612946,0.09715462878832015,0.10013961529938753,22.93821305171349,92.85934325164635,0.012623340645494545,85540,109953.25879061034,7489.677189256672,1.0,0.660071704546891,2.4293865124743395,1.3733386923517235,2.065081446378879,0.660071704546891,1.7192100693653012,4,1.88199511306546,0.7647058823529411,81.2639279200178,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,84,5
1.8663916796820763,1.71131113609567,1.5560864979349118,0.22517022269240594,0.20397609569622532,0.11220654759703665,0.09361978337973575,0.09560521716790282,23.27445454334072,97.27116320545164,0.012773301070748437,86110,120111.17614185176,8914.370284860455,1.0,0.7773135552464288,2.485248949903485,1.4507546400252702,2.2922427104492176,0.7773135552464288,1.8714986752372438,4,2.133524735768347,0.8235294117647058,85.82126516192669,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,84,6
