,hurst_100,hurst_200,hurst_diff_100_50,atr_pct_rank_200,atr_pct_rank_500,bb_width_pct_rank_100,cusum_reset_count_200,ret_skew_50,ret_skew_100,ret_skew_200,ret_kurt_50,ret_kurt_200,range_realized_vol_50,max_dd_window_50,parkinson_vol_20,parkinson_vol_50,garman_klass_vol_20,parkinson_gk_ratio_20,mom_accel_5_20,mom_accel_20_100,ema_spread_atr_20,ret_autocorr_lag1_50,ret_autocorr_lag5_50,vwap_dev_20,vwap_dev_50,volume_mom_ratio_20,volume_cv_50,obv_slope_50,hl_range_ratio_20,close_pos_in_range_20,candle_efficiency_20,vol_transition_slope_20,vol_return_divergence_30,kurt_ratio_50_200,fracdiff_logclose_dstat,fracdiff_logvolume_dstat,fracdiff_d05_close,btc_ret_3d,btc_ret_7d,btc_ret_14d,btc_vol_14d,sym_vs_btc_ret_7d,regime_momentum_signed_5d,cross_asset_divergence_norm,vol_normalized_ret_5d,hurst_drift_50_200,funding_rate_zscore_30,btc_funding_rate_zscore_30,tbr_zscore_30,taker_buy_imbalance_20,taker_buy_zscore_50,vol_regime_x_momentum,trend_efficiency_signed,rsi_14,rsi_28,stoch_k_14,macd_hist_norm,cci_20,williams_r_14,adx_14,ret_1d,ret_3d,ret_5d,ret_20d,bb_pctb_20,sym_vs_btc_ret_3d,sym_vs_btc_vol_14d,candle_hour_sin,candle_hour_cos,candle_dow_sin,candle_dow_cos
taker_buy_zscore_50,0.01818497982929878,0.031256190170025205,0.029432633290270432,0.017040719484562462,0.016752318014583788,0.08389112168293555,0.0008245294690660672,0.06764458345247691,0.03793907328180032,0.01950466303884182,0.0022563356594868527,0.017103467645992958,0.010846465658295857,0.05097950931520269,0.026043306335886716,0.010846465658295857,0.02295624616593089,0.02265375203269167,0.13858083248645203,0.004369300375047581,0.09650050882403627,0.00807629438718692,0.03048262496436421,0.07663430823245067,0.020016986971918,0.058383292868750554,0.029253028905010855,0.05539929937926366,0.01064534058445638,0.08497470988676423,0.013073681528250452,0.0848967788478074,0.004247149206280941,0.00799375714272361,0.03467184373466174,0.024327820161827565,0.055313103170980045,0.0019450257711441641,0.07028847781632795,0.07923106725048545,0.003094507827501546,0.050338309681438556,0.0012230056258872904,0.03162643810967347,0.008821741894432621,0.030751000610184112,0.02849863988142663,0.08315600890320404,0.982071738458458,0.08300761037966517,1.0,0.011441966190281915,0.006621541552042077,0.03921757909953297,0.013421040129231336,0.12089753016456704,0.09273277623284122,0.09703437027273754,0.12089753016456704,0.07180673338551995,0.24762321012266172,0.07232885536164718,0.0012230056258872904,0.047682802085468566,0.10306434323644664,0.09883278438732651,0.022971523579864893,0.02812422884925317,0.037069555235642,0.016953790205878443,0.0265868779527937
vol_regime_x_momentum,0.03224499275650439,0.0031354466690974455,0.01091683173217413,0.044538448701253106,0.041748758064325826,0.0918831497754298,0.04896011407675356,0.12532196293037404,0.12094419513475421,0.12302454543616291,0.038257344350432446,0.04738043511030977,0.029628897883675384,0.11144190224621714,0.014271033956594363,0.029628897883675384,0.006139647566149469,0.11207299344763207,0.04430998363966339,0.007085983245937753,0.08436038423229072,0.023590376193058385,0.019735687273994117,0.031812778564544536,0.08070327755925323,0.12036537744257716,0.04318965050622647,0.08651486347269177,0.06572354687660407,0.048242240404285756,0.06641824941625099,0.06762006600800528,0.0010372477190545612,0.01215678255996299,0.0752877276171515,0.045769077484069554,0.07456160148913298,0.002747001899554374,0.037064165213235335,0.08396092836609206,0.0326531629746523,0.1661616717169824,0.1392604323121768,0.07491054220517145,0.06383141361650355,0.0018768598152883542,0.04707534024633902,0.07925238504941151,0.009066059531661109,0.012304789648841996,0.011441966190281915,1.0,0.068288121458267,0.05467305245627026,0.08029572524787235,0.05166461633052277,0.033915059282061635,0.00389593178636508,0.05166461633052277,0.08179947262541028,0.008535023854301334,0.09351432264001501,0.1392604323121768,0.10680821313426295,0.0004240114483166363,0.14050057650146594,0.011336112723339162,0.006763452875911047,0.0035813114180536353,0.02766248515736789,0.03029809947155106
trend_efficiency_signed,0.03599253866441724,0.04802195522608179,0.035115908909142644,0.1270903911740391,0.08961203063010736,0.04707929835317111,0.08965508147246284,0.2196135391482406,0.12598254853494978,0.04572884332433304,0.021793874448004593,0.004300916586391534,0.006821029699762213,0.1697076606165741,0.029446298066092103,0.006821029699762213,0.01684641065120378,0.14434931843005516,0.5745612627612162,0.343356197380288,0.7140367711871441,0.034012486553518066,0.024641520962460407,0.7871748724082709,0.8352820450817627,0.2693309857569891,0.033024517126718646,0.3678924878375649,0.15615849149205138,0.7650963086790487,0.8574851739166709,0.027813210147892276,0.037253424033758004,0.009381853975201145,0.3973597871582546,0.11725354346183896,0.5311475987013714,0.4987137397384588,0.7310183482751905,0.47465917660643603,0.009463246833638443,0.5811262037701526,0.8147350836114393,0.3486783287740246,0.8304605696493804,0.1044561538947052,0.2802732359176553,0.2537585037038989,0.028060786316720366,0.0821446147270049,0.006621541552042077,0.068288121458267,1.0,0.869606703803495,0.8025916198038221,0.5821556669189066,0.5810239722695674,0.7920041743056733,0.5821556669189066,0.004496052260891706,0.3335574226640664,0.6226477035754253,0.8147350836114393,0.4648182611176329,0.7771979254610911,0.360560009211029,0.012184584146124508,0.00127057033764431,0.002261892106528907,0.0015657423073020696,0.003414734101595979
rsi_14,0.04828680068365075,0.055725540484086934,0.025873082480063894,0.15589733426365218,0.11301876127456024,0.05901156408365208,0.09849794627095543,0.29451114257212885,0.18071178510026933,0.06807292144287541,0.033609537569680624,0.015959619344906112,0.018169257529397728,0.22916163992528812,0.0341144778100826,0.018169257529397728,0.023717871814103543,0.118451479180786,0.2660998471132113,0.17529128496016347,0.7627851828136272,0.03290185079693424,0.037337248577412045,0.9060495595420953,0.930546448965468,0.22974896027195996,0.039078391439772146,0.4150082814842956,0.14378560385855568,0.8588219674187104,0.7691974146979803,0.052780425478026013,0.027306840153451202,0.014376716178443664,0.482810378248182,0.12676332372772872,0.6758034703425053,0.6407762833878409,0.6978795414295205,0.5852812581755628,0.026322882477372318,0.485718259375343,0.8483351558735671,0.14178076816838628,0.8676826676128736,0.10600381891583378,0.2907829757230301,0.24231262286271604,0.02671072411862412,0.03147524949739304,0.03921757909953297,0.05467305245627026,0.869606703803495,1.0,0.926206854562482,0.7817096283609549,0.628360192533408,0.902726751550263,0.7817096283609549,0.027216633383735114,0.5194140222043488,0.7890921442242154,0.8483351558735671,0.586647829883953,0.908233228378749,0.4483235712383118,0.012930514530926494,0.004367084088232702,0.0006346106553827025,0.01480325583784457,0.004952158325821887
rsi_28,0.049726898522598886,0.07616882330654151,0.025709510998960645,0.32018426381090875,0.24755727969978736,0.09328877686603522,0.09099358660076388,0.41741708093829916,0.3039398051253328,0.14156441162964822,0.033921814939675166,0.044118229285176745,0.00010286137583293882,0.38918372815544794,0.08320287568300239,0.00010286137583293882,0.07714210632346014,0.08747795478247603,0.3368513097353821,0.03721884621360628,0.9313757443896169,0.05571066324520833,0.07122262491814377,0.7284834893930219,0.9364031327199238,0.21709988839575442,0.07603864851345153,0.5364512691941051,0.1326736424762799,0.6921385510420669,0.6945525856445308,0.08585991281445991,0.019176673431883735,8.462824364830824e-05,0.49296062208418,0.12326992649518492,0.668145687971711,0.5243116459572417,0.6759264519779221,0.7003269573356495,0.062144660912507095,0.4423493000921094,0.7380046946094102,0.014697831459277472,0.7577701762632743,0.11634096981753914,0.21472427464642335,0.20147599926627496,0.01280163997610959,0.08685326943081526,0.013421040129231336,0.08029572524787235,0.8025916198038221,0.926206854562482,1.0,0.5954300226229495,0.3755060283862622,0.7468717999637556,0.5954300226229495,0.06536941694050581,0.37443382461263036,0.6287204513409784,0.7380046946094102,0.7922420286966237,0.7345002920716158,0.3364312425634339,0.055617744999766905,0.0014729243730044936,0.0010162432658863975,0.004991937392992108,0.007121872326984921
stoch_k_14,0.037157609991716335,0.032843703293211665,0.010524214225148492,0.04229611420601252,0.02874398683533056,0.058259733822920504,0.08021839979752349,0.08546205784314392,0.03604377536898663,0.026009945916738372,0.01918609478342344,0.011498595849845467,0.006144265452458061,0.08030142239010916,0.01454823520712312,0.006144265452458061,0.009848086538817672,0.041824773830468266,0.07226580589450307,0.17114724668069428,0.34376468151483347,0.008834490991665306,0.05529553813713277,0.8887343401045008,0.5985840380551738,0.14397501291865028,0.028442274834081235,0.11041510583265811,0.10595720911650716,0.9109490062542815,0.5790005863405389,0.04689591122973669,0.015020460403201178,0.015144567244907262,0.3796375849266833,0.1056150927293425,0.5683114493270128,0.6482061944737291,0.4538032972382206,0.2875460366621679,0.005743925504974148,0.302889645035919,0.6999413818271,0.13597317729846628,0.7140261705973916,0.039540431794886706,0.2692490084598239,0.16754164520271272,0.10522665222158549,0.051734910465813036,0.12089753016456704,0.05166461633052277,0.5821556669189066,0.7817096283609549,0.5954300226229495,1.0,0.7578375296078568,0.8400465753968741,1.0,0.09402622187626827,0.6383970129827106,0.813697494162009,0.6999413818271,0.2745051239876947,0.884569940747229,0.4734893306617411,0.033982577808347826,0.00954145427656249,0.002623928326621051,0.019097313682153085,0.012152533790852993
macd_hist_norm,0.009726332687516544,0.004645672394315029,0.004048316993100141,0.11679187888014714,0.08372536035523244,0.013308039506396366,0.02554719526150532,0.025469449719567473,0.022933117355587614,0.019731247725964227,0.003832239215862296,0.04080953668141733,0.009585426979109902,0.08471530963347641,0.056463779580142634,0.009585426979109902,0.06521300378010882,0.09275541603014656,0.026039268433844038,0.35736416198371573,0.14137021300023375,0.006831302536738914,0.0056679033383270645,0.844684480770276,0.41576538182138645,0.11556960802346698,0.02638121765172669,0.08158506175287046,0.13718047266501612,0.7556667574159807,0.5407440950351642,0.05188879381839008,0.03608112217637896,0.018381228513621093,0.23907824884646411,0.10066605752628392,0.34647503248474393,0.5987818160573853,0.40615954712679647,0.06050447910215375,0.021148055758532656,0.3374629126711657,0.7270590154722268,0.3599544609125087,0.7479196112544878,0.030088992688676607,0.35640216496274196,0.23972847949287732,0.059577935628194134,0.2057122822451372,0.09273277623284122,0.033915059282061635,0.5810239722695674,0.628360192533408,0.3755060283862622,0.7578375296078568,1.0,0.819068411678696,0.7578375296078568,0.08598592117759654,0.4176774592679167,0.8117856942259843,0.7270590154722268,0.009175098233339991,0.8020422370807729,0.5406495930267707,0.07468894191571307,0.0002882657485533437,0.001269789321952709,0.019894647411307864,0.0002894874696668641
cci_20,0.04734537456467178,0.028522996147002898,0.01697530581575246,0.06465287932328395,0.05039426426412143,0.04747170036647197,0.06906731911033327,0.16108195998110514,0.08664845948168974,0.02229961768176289,0.01633098576403118,0.016820711342830332,0.005912637793951921,0.10838620214853716,0.012040911636835516,0.005912637793951921,0.0034132127245782803,0.09585323845488655,0.1660607130494844,0.2527364728306923,0.5377801629106007,0.03242114737646762,0.035426154318320906,0.9424102892828434,0.757648490800752,0.1994730918684669,0.037411628889237776,0.2207628493869083,0.13673760665954166,0.898692803410888,0.7090636454567254,0.0325947408325698,0.03411995969943096,0.017448263133806683,0.4056068545979642,0.1277804695467589,0.5718292155486826,0.6622472564288613,0.5962186200873177,0.38676491881844133,0.006465557157231646,0.4328837112386013,0.8583398338439314,0.2207352524652397,0.8748900697244046,0.08025336035903996,0.34660122674041083,0.24270476806206048,0.0766223801353134,0.09819992921137644,0.09703437027273754,0.00389593178636508,0.7920041743056733,0.902726751550263,0.7468717999637556,0.8400465753968741,0.819068411678696,1.0,0.8400465753968741,0.043319060108836176,0.5316378850660726,0.8404822425697624,0.8583398338439314,0.37259001843940476,0.963789833709961,0.499590212897541,0.026445208259255108,0.006349088612595344,0.01154710227062251,0.01803103595018479,0.0032112939465686013
williams_r_14,0.037157609991716335,0.032843703293211665,0.010524214225148492,0.04229611420601252,0.02874398683533056,0.058259733822920504,0.08021839979752349,0.08546205784314392,0.03604377536898663,0.026009945916738372,0.01918609478342344,0.011498595849845467,0.006144265452458061,0.08030142239010916,0.01454823520712312,0.006144265452458061,0.009848086538817672,0.041824773830468266,0.07226580589450307,0.17114724668069428,0.34376468151483347,0.008834490991665306,0.05529553813713277,0.8887343401045008,0.5985840380551738,0.14397501291865028,0.028442274834081235,0.11041510583265811,0.10595720911650716,0.9109490062542815,0.5790005863405389,0.04689591122973669,0.015020460403201178,0.015144567244907262,0.3796375849266833,0.1056150927293425,0.5683114493270128,0.6482061944737291,0.4538032972382206,0.2875460366621679,0.005743925504974148,0.302889645035919,0.6999413818271,0.13597317729846628,0.7140261705973916,0.039540431794886706,0.2692490084598239,0.16754164520271272,0.10522665222158549,0.051734910465813036,0.12089753016456704,0.05166461633052277,0.5821556669189066,0.7817096283609549,0.5954300226229495,1.0,0.7578375296078568,0.8400465753968741,1.0,0.09402622187626827,0.6383970129827106,0.813697494162009,0.6999413818271,0.2745051239876947,0.884569940747229,0.4734893306617411,0.033982577808347826,0.00954145427656249,0.002623928326621051,0.019097313682153085,0.012152533790852993
adx_14,0.03300679593047119,0.046647089738167745,0.0030437581205568,0.3641721880562387,0.2351768608643148,0.5074803279272879,0.023127722139858378,0.10425922385241973,0.06691009733245884,0.05304104454826459,0.06681971853797951,0.013776267538552493,0.1620889697972819,0.06081214060021417,0.38686704333134114,0.1620889697972819,0.38458394050898403,0.0376530414363098,0.011327186527181995,0.011126505349113048,0.09116697860300729,0.024468194164998666,0.009007865767550884,0.04143578140042992,0.06938979618168226,0.417257663413469,0.2043050476990693,0.024338990086684525,0.005102858068278496,0.0864702930706054,0.026124452005757616,0.45090482698727813,0.03438030307808728,0.0506930814761095,0.05392051285697566,0.05817662265893888,0.03182510397041312,0.01709418617118483,0.07150274943419745,0.129448468623625,0.09348415751450828,0.01617599155693529,0.02366009986305833,0.12286971182982741,0.025072668729436073,0.011481174601476754,0.08176856660174806,0.05499895740816161,0.05290758403580535,0.04980629773809641,0.07180673338551995,0.08179947262541028,0.004496052260891706,0.027216633383735114,0.06536941694050581,0.09402622187626827,0.08598592117759654,0.043319060108836176,0.09402622187626827,1.0,0.02526082280648811,0.034250092952110775,0.02366009986305833,0.05613803969330141,0.041279781244650426,0.029390274326947352,0.14951172736123478,0.0001431388544540741,0.0004660532939665389,0.006540770965102604,0.004979433010901479
ret_1d,0.016306389847683657,0.00375907327769459,0.003033129050489254,0.011597954178071638,0.002059423601849699,0.029481798274548766,0.03355903571528444,0.050560591515144096,0.023211072302251796,0.0056057291354370134,0.0018936094127052485,0.012350490291750284,0.004728414945336627,0.022072441854563588,0.004017103119832738,0.004728414945336627,0.005574040796643617,0.03428748475455837,0.22573260390052408,0.07817214926609427,0.12040256720611316,0.01709849353425899,0.012222660703749794,0.5730801139970765,0.374283422935109,0.04887615987272967,0.007574064737046608,0.04312274501552745,0.008584912405843019,0.5624492764073126,0.34888874186590857,0.020421160223976605,0.023683296827524316,0.009682522964933854,0.329486466759885,0.057406678009972796,0.5206348999972676,0.4047217118073829,0.2618026591438122,0.18221458416367714,0.01037754407975889,0.18650542127786301,0.36623196133887564,0.04376794103312618,0.3737139642831028,0.025568496877507032,0.16702833581201754,0.06380697968772539,0.2464901976649095,0.023901831802551475,0.24762321012266172,0.008535023854301334,0.3335574226640664,0.5194140222043488,0.37443382461263036,0.6383970129827106,0.4176774592679167,0.5316378850660726,0.6383970129827106,0.02526082280648811,1.0,0.5078746655339021,0.36623196133887564,0.16397359947807902,0.6116869919493508,0.3094955738242105,0.02932638910237488,2.9323584778484158e-05,0.0017653082042311178,0.018787940097069192,0.015977121115986977
ret_3d,0.019221686000117068,0.0204232118293262,0.006430738032800052,0.03732656823825061,0.036810272123674374,0.041774910187862495,0.0638694081076385,0.12937640536976136,0.07869444499068556,0.025895707504927604,0.0019934825176307785,0.02070111577111042,0.01323012719658427,0.09281271912017187,0.003686954434278203,0.01323012719658427,0.01035017745839508,0.08023001485456462,0.029203914398483886,0.17127998814513504,0.4120038270336702,0.03334423270894092,0.03778014492623693,0.8630746031120814,0.6326904194482164,0.13748169249861536,0.03874129237358756,0.1576684161164434,0.12753296685850019,0.7894127647562612,0.5865968061660928,0.02014044656153689,0.029653674326982127,0.009155311685492424,0.3770182273534887,0.10903376389436607,0.542140536832021,0.7463864483056554,0.48976400629604766,0.3311611347980052,0.011688311706681826,0.35305871781379217,0.7246278800264588,0.16058752831870576,0.7252288826346176,0.05258304735514395,0.2997553467849853,0.2206514410172287,0.05736513296746442,0.07663288322420954,0.07232885536164718,0.09351432264001501,0.6226477035754253,0.7890921442242154,0.6287204513409784,0.813697494162009,0.8117856942259843,0.8404822425697624,0.813697494162009,0.034250092952110775,0.5078746655339021,1.0,0.7246278800264588,0.3047725985261714,0.8538209963156375,0.6270034663149112,0.03347184071630133,0.0005610531884405227,0.00034165881331002214,0.02406316631716166,0.004432547148901443
ret_5d,0.028446099637225532,0.031369552100240346,0.028647038143960763,0.08114391192141451,0.0635853452395901,0.03158256254126076,0.0822970717655702,0.18420891053512936,0.11413800843243571,0.04602846105821907,0.010003342297751279,0.0034334326238442256,0.020141234163146126,0.1528059692794921,0.0044214850101082165,0.020141234163146126,0.0049881422229189985,0.11292153144289734,0.3494215812254229,0.2589630218761709,0.605026903846883,0.0321456202002955,0.03803288670468972,0.8739577325297664,0.757040522912014,0.23000281632436578,0.03396251103511262,0.27484779822864946,0.15282478558917625,0.8125896266614177,0.7275049011607739,0.010254250662390604,0.03485246991404749,0.004174647137090771,0.38799577603154434,0.10495292007789554,0.5297259655296522,0.555851796582049,0.626510915751265,0.42360123633127894,0.020785310553386557,0.48572504187910737,1.0,0.26220818497735576,0.9808428115122586,0.08735030374421829,0.29951375108077577,0.2701752753048314,0.019898805674031704,0.08435059092873474,0.0012230056258872904,0.1392604323121768,0.8147350836114393,0.8483351558735671,0.7380046946094102,0.6999413818271,0.7270590154722268,0.8583398338439314,0.6999413818271,0.02366009986305833,0.36623196133887564,0.7246278800264588,1.0,0.40632194763681867,0.8465352695561693,0.45243750837592006,0.025640008833707137,0.0001268085287994408,0.0016679652623496433,0.001257731004698712,0.01990121205932199
ret_20d,0.037847261507135806,0.05624979926940188,0.027224681485068042,0.3921878222709696,0.3047948502258886,0.12363915021296314,0.06627289005603376,0.4413441682510953,0.3040551976619633,0.14183243529065181,0.005176059241982607,0.04460120552476182,0.013467320931798475,0.4898227353973901,0.11742947123933441,0.013467320931798475,0.12373998605982804,0.008038593539564851,0.2361696309431978,0.2614878660343987,0.840757439760835,0.06366275661908971,0.11346580897953751,0.34791261913224286,0.6459735556699797,0.12172423331526426,0.07023955351441333,0.5483127654620721,0.0865655814360413,0.3379715934834773,0.4171665611004505,0.10715849228961595,0.011017235845825707,0.018819998970953072,0.3912429162177308,0.08470170816842464,0.49705075497415985,0.24389170834204613,0.424921185797607,0.6314792277055794,0.08610982701615706,0.28692813078285284,0.40632194763681867,0.14394138423403732,0.4129820319396302,0.09990682132297665,0.04552551467395592,0.07311867853209816,0.026879650271654332,0.22737104206227204,0.047682802085468566,0.10680821313426295,0.4648182611176329,0.586647829883953,0.7922420286966237,0.2745051239876947,0.009175098233339991,0.37259001843940476,0.2745051239876947,0.05613803969330141,0.16397359947807902,0.3047725985261714,0.40632194763681867,1.0,0.3594260230364961,0.172387521663783,0.13312327510941585,0.0015232643767431144,0.0006941098418495706,0.0035849187250185576,0.006704001690265839
bb_pctb_20,0.044934440721495196,0.024051126665088268,0.013812608812507888,0.05095353812215433,0.038041485153612664,0.05010330734513822,0.07136810103268483,0.14094389760612505,0.07714668176489584,0.016332968563101916,0.011472281544838208,0.018441743785215278,0.005340945179731443,0.09714551544891868,0.014334401742747237,0.005340945179731443,0.005951501948995907,0.09801284560867636,0.11659576558847425,0.24755996532063484,0.49716639622448455,0.03811381016868889,0.042442584295387324,0.9591977974486838,0.7431077653457109,0.18720828746759513,0.0314973271650473,0.19906981233180995,0.12222345897126172,0.9263601787466829,0.7142166956248204,0.03511761780625033,0.021473065203567756,0.013634606450126315,0.4239175906146271,0.1157209239413588,0.6174033014527811,0.6643970599550785,0.5793951293060702,0.3710050031781797,0.004923911260430865,0.4299072915360184,0.8465352695561693,0.2182238511319998,0.8612600265261955,0.07371509827907106,0.32700810812685954,0.22112107247754728,0.08377827685124146,0.09115943082821676,0.10306434323644664,0.0004240114483166363,0.7771979254610911,0.908233228378749,0.7345002920716158,0.884569940747229,0.8020422370807729,0.963789833709961,0.884569940747229,0.041279781244650426,0.6116869919493508,0.8538209963156375,0.8465352695561693,0.3594260230364961,1.0,0.5146007809772252,0.027891277053784535,0.005761054886112883,0.0016956558145199395,0.024376572825341322,0.0017679877961895778
sym_vs_btc_ret_3d,0.00018130476184927184,0.019326875313137006,0.023541414671523216,0.010966992003821558,0.02357023970609293,0.057534896296173914,0.06907741566006233,0.054526886672641675,0.025588626348563924,0.025649553111219334,0.037533546122182536,0.00398705736356842,0.034311922349801204,0.06878233120540304,0.044726265262685444,0.034311922349801204,0.05197318468312312,0.09195269212700385,0.007496403181249681,0.1490459759524658,0.20313043772061654,0.04325396714614696,0.03264543417993527,0.5251247362911542,0.34240757436034625,0.11729327331717346,0.04981974071018336,0.07467829781764791,0.11206749320621506,0.45422533976865576,0.3336812214214073,0.020006414149983096,0.015593370337336963,0.03233990214045601,0.19935485865620883,0.08823697237335042,0.29494372751445785,0.050849269227724585,0.04626952302875748,0.0017781308751549034,0.061575994551010385,0.5463805284556356,0.45243750837592006,0.30467147458352056,0.4445974041629901,0.01898334244155632,0.1659191228619953,0.06238915156917512,0.08890957538139847,0.08770131895455807,0.09883278438732651,0.14050057650146594,0.360560009211029,0.4483235712383118,0.3364312425634339,0.4734893306617411,0.5406495930267707,0.499590212897541,0.4734893306617411,0.029390274326947352,0.3094955738242105,0.6270034663149112,0.45243750837592006,0.172387521663783,0.5146007809772252,1.0,0.0331632516656399,0.004226572285685577,0.0004734374412201221,0.0821717360313513,0.020114978575233637
sym_vs_btc_vol_14d,0.13581934481059194,0.06327774581477076,0.03431233920494233,0.5317703428283119,0.6158151039171307,0.2473390328347551,0.3683358584894393,0.15167446478631177,0.14057193805026835,0.25257249301356655,0.2045631232092629,0.1591381277177399,0.5568615956728251,0.16005499057352376,0.5338722702915865,0.5568615956728251,0.5282667303708225,0.039620645023918204,0.02629411568645088,0.2260663373477753,0.08214943225105917,0.20803628044528927,0.20338073649063626,0.05279571181402893,0.015756442031120237,0.014332694275284791,0.49989894545571006,0.09042107698614536,0.05589882380939988,0.0329591219114822,0.0767937738042906,0.04666470111470491,0.03641026443201035,0.06645846583257481,0.2155856819481565,0.045312812336813425,0.16720836183358234,0.09828872413267278,0.11814506429622322,0.1297750534275631,0.002787974174690937,0.08303569302802177,0.025640008833707137,0.12373220128262608,0.018278126893488,0.09837493444922135,0.08671195731262342,0.10102121335909078,0.006016668024829042,0.032628644756792904,0.022971523579864893,0.011336112723339162,0.012184584146124508,0.012930514530926494,0.055617744999766905,0.033982577808347826,0.07468894191571307,0.026445208259255108,0.033982577808347826,0.14951172736123478,0.02932638910237488,0.03347184071630133,0.025640008833707137,0.13312327510941585,0.027891277053784535,0.0331632516656399,1.0,0.0005335046390713853,0.00034705492091840985,0.0005769374780867844,0.012104898335995214
candle_hour_sin,0.0018044299836784917,0.0008960378686559599,0.00017764554258139554,0.0037410027408634667,0.0024828244725087715,0.0002434940792523841,0.0016703145304172147,0.0008782875146810003,0.0012068820674654523,0.001514034192648153,0.003632006428940331,0.0020012459085528437,0.0006070621059436179,0.0003004138218585907,0.00013291465056449738,0.0006070621059436179,0.0008396627444314883,0.002074803375425076,0.004025141268925621,0.00011239524137150882,0.00031340024978188645,0.005027610259867554,0.0020983758455038228,0.0046792773134629465,0.001775745411654957,0.029576207804404862,0.0006817555954702478,0.0002023540353145393,0.0711557729780046,0.005548050640553657,0.0060613908753692,0.0008325626028415045,0.08052815925257395,0.002710550053392229,0.004716482055394462,0.3203835230412992,0.011199621341208702,0.0032334044800786384,0.0006454028705295306,0.0010377566947920372,0.0002212404119438963,0.003990705582066314,0.0001268085287994408,0.0013160822452402867,0.0005542370525243196,0.0018271504367664401,0.011007497552790818,0.012057654814058811,0.03053486892188448,0.003778553351357597,0.02812422884925317,0.006763452875911047,0.00127057033764431,0.004367084088232702,0.0014729243730044936,0.00954145427656249,0.0002882657485533437,0.006349088612595344,0.00954145427656249,0.0001431388544540741,2.9323584778484158e-05,0.0005610531884405227,0.0001268085287994408,0.0015232643767431144,0.005761054886112883,0.004226572285685577,0.0005335046390713853,1.0,0.5,0.0,0.0
candle_hour_cos,0.0014323825643633389,0.0012474948773601598,0.002364773157960016,0.0010462962810858245,0.0006302914905759656,0.0007526374295701427,0.0008748622796063584,0.0004284225435396246,0.001825446402784844,0.00014526889693106926,0.005213207961029731,0.002537448601428423,0.000977689496940774,0.0004925480222720501,0.0034182921670818174,0.000977689496940774,0.002959055009041663,0.0044060638650803684,0.005855273765227094,0.0024624001048675283,0.00031595630075428063,0.005201705731653957,0.00042870654920322397,0.0014910297338966052,0.0005181683332370203,0.009399309439652401,0.0009910377631299437,0.0006560530829145063,0.00993068403624679,0.0024462827843567403,0.0018622251362209602,0.0006209783834599862,0.016878020156503037,0.0024475608088992276,0.00025077700095822904,0.10694772873594491,0.000358415147462384,0.0012822855711510806,0.0018667692268385498,0.0013951778224318236,0.0002614272133432048,0.0014839295923066214,0.0016679652623496433,0.0010425847911689884,0.0010207163549948268,0.0005823536132104741,0.04435486587356154,0.03990154898896945,0.03828424745885644,0.00013305665339629708,0.037069555235642,0.0035813114180536353,0.002261892106528907,0.0006346106553827025,0.0010162432658863975,0.002623928326621051,0.001269789321952709,0.01154710227062251,0.002623928326621051,0.0004660532939665389,0.0017653082042311178,0.00034165881331002214,0.0016679652623496433,0.0006941098418495706,0.0016956558145199395,0.0004734374412201221,0.00034705492091840985,0.5,1.0,0.0003361605720254166,0.0004485010448789809
candle_dow_sin,0.019287423229735187,0.00949740883445123,0.014584636192446446,0.045679117880331466,0.028803451701932093,0.03960747968691914,0.001932762100449667,0.01798390369217188,0.0032689281485542942,0.0018980312186151018,0.019028025239592166,0.018392052092652905,0.016204937132549228,0.010634420300573526,0.008027385723163104,0.016204937132549228,0.006138015543057588,0.009263516694924477,0.01962083820795634,3.310326063321875e-05,0.0055556325974170945,0.008756345643610263,0.0025200920024087245,0.020106854121021325,0.00653073028688409,0.03362128497832127,0.008924479089817996,0.0017171671939513258,0.1740556387487442,0.026345421432558365,0.0038301472146669837,0.005202191777960349,0.0769553738986105,0.008837609377299039,0.005271956905497334,0.14119659476117297,0.010231408601101954,0.025575133059223952,0.008885481457175989,0.0007605443375579907,0.0020091420315882734,0.001040524929227359,0.001257731004698712,0.013473315212042158,0.004500442398104323,0.005548210806931047,0.023899916235522657,0.05292904509012835,0.020458123992054853,0.0016906328313236697,0.016953790205878443,0.02766248515736789,0.0015657423073020696,0.01480325583784457,0.004991937392992108,0.019097313682153085,0.019894647411307864,0.01803103595018479,0.019097313682153085,0.006540770965102604,0.018787940097069192,0.02406316631716166,0.001257731004698712,0.0035849187250185576,0.024376572825341322,0.0821717360313513,0.0005769374780867844,0.0,0.0003361605720254166,1.0,0.21403723359681123
